type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,hours_from_prev_operation,group,end_reason,analysis_role,test_temperature_profile,load_profile,eol_rule_source,cutoff_voltage,discharge_current,eol_fade_threshold,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL,rul_label_type
discharge,2008-04-05 02:20:26,24,B0005,28,5149,05149.csv,1.8134404914735824,,,61.2025,3.1669444444444443,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,14,False,14.0,1.835349194223408,90.67,98.81,70.0,125.0,111.0,supervised
discharge,2008-04-05 06:25:01,24,B0005,30,5151,05151.csv,1.8025980036306504,,,65.27888888888889,2.9344444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,15,False,15.0,1.835349194223408,90.13,98.22,70.0,125.0,110.0,supervised
discharge,2008-04-05 10:30:32,24,B0005,32,5153,05153.csv,1.80210690024615,,,69.37083333333334,2.9555555555555557,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,16,False,16.0,1.835349194223408,90.11,98.19,70.0,125.0,109.0,supervised
discharge,2008-04-05 14:34:41,24,B0005,34,5155,05155.csv,1.802579500826209,,,73.44,2.9386111111111113,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,17,False,17.0,1.835349194223408,90.13,98.21,70.0,125.0,108.0,supervised
discharge,2008-04-05 18:39:25,24,B0005,36,5157,05157.csv,1.8030683142834096,,,77.5188888888889,2.953888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,18,False,18.0,1.835349194223408,90.15,98.24,70.0,125.0,107.0,supervised
discharge,2008-04-05 22:46:35,24,B0005,38,5159,05159.csv,1.802777624719604,,,81.63833333333334,2.999722222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,19,False,19.0,1.835349194223408,90.14,98.23,70.0,125.0,106.0,supervised
discharge,2008-04-18 21:10:19,24,B0005,41,5162,05162.csv,1.8470259949329195,,,392.0338888888889,0.24722222222222223,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,20,False,20.0,1.835349194223408,92.35,100.64,70.0,125.0,105.0,supervised
discharge,2008-04-19 02:29:09,24,B0005,45,5166,05166.csv,1.847417311283644,,,397.34777777777776,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,21,False,21.0,1.835349194223408,92.37,100.66,70.0,125.0,104.0,supervised
discharge,2008-04-19 07:47:15,24,B0005,49,5170,05170.csv,1.8361774213478947,,,402.64944444444444,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,22,False,22.0,1.835349194223408,91.81,100.05,70.0,125.0,103.0,supervised
discharge,2008-04-19 13:01:42,24,B0005,53,5174,05174.csv,1.825780747577624,,,407.8902777777778,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,23,False,23.0,1.835349194223408,91.29,99.48,70.0,125.0,102.0,supervised
discharge,2008-04-19 18:27:29,24,B0005,57,5178,05178.csv,1.8251136435078368,,,413.32,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,24,False,24.0,1.835349194223408,91.26,99.44,70.0,125.0,101.0,supervised
discharge,2008-04-19 23:41:55,24,B0005,61,5182,05182.csv,1.825581504220376,,,418.56055555555554,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,25,False,25.0,1.835349194223408,91.28,99.47,70.0,125.0,100.0,supervised
discharge,2008-04-20 04:54:41,24,B0005,65,5186,05186.csv,1.814031127508391,,,423.7733333333333,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,26,False,26.0,1.835349194223408,90.7,98.84,70.0,125.0,99.0,supervised
discharge,2008-04-20 10:16:28,24,B0005,69,5190,05190.csv,1.8147691941158937,,,429.1363888888889,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,27,False,27.0,1.835349194223408,90.74,98.88,70.0,125.0,98.0,supervised
discharge,2008-04-20 15:37:05,24,B0005,73,5194,05194.csv,1.813969388710352,,,434.48,0.2452777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,28,False,28.0,1.835349194223408,90.7,98.84,70.0,125.0,97.0,supervised
discharge,2008-04-20 20:50:38,24,B0005,77,5198,05198.csv,1.802765665167823,,,439.7058333333333,0.245,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,29,False,29.0,1.835349194223408,90.14,98.22,70.0,125.0,96.0,supervised
discharge,2008-04-21 02:15:02,24,B0005,81,5202,05202.csv,1.804077040117352,,,445.1125,0.2452777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,30,False,30.0,1.835349194223408,90.2,98.3,70.0,125.0,95.0,supervised
discharge,2008-04-22 15:33:49,24,B0005,85,5206,05206.csv,1.8518025516704488,,,482.42555555555555,1.3022222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,31,False,31.0,1.835349194223408,92.59,100.9,70.0,125.0,94.0,supervised
discharge,2008-04-22 20:26:18,24,B0005,89,5210,05210.csv,1.8307038456739428,,,487.30027777777775,0.5294444444444445,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,32,False,32.0,1.835349194223408,91.54,99.75,70.0,125.0,93.0,supervised
discharge,2008-04-23 01:18:11,24,B0005,93,5214,05214.csv,1.8199041089501269,,,492.165,0.5297222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,33,False,33.0,1.835349194223408,91.0,99.16,70.0,125.0,92.0,supervised
discharge,2008-04-23 06:18:19,24,B0005,97,5218,05218.csv,1.809307963702852,,,497.1672222222222,0.5297222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,34,False,34.0,1.835349194223408,90.47,98.58,70.0,125.0,91.0,supervised
discharge,2008-04-23 11:08:00,24,B0005,101,5222,05222.csv,1.80460990458052,,,501.9952777777778,0.5297222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,35,False,35.0,1.835349194223408,90.23,98.33,70.0,125.0,90.0,supervised
discharge,2008-04-23 16:06:25,24,B0005,105,5226,05226.csv,1.7993770651972192,,,506.9688888888889,0.53,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,36,False,36.0,1.835349194223408,89.97,98.04,70.0,125.0,89.0,supervised
discharge,2008-04-23 21:02:58,24,B0005,109,5230,05230.csv,1.7884432335370462,,,511.9113888888889,0.53,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,37,False,37.0,1.835349194223408,89.42,97.44,70.0,125.0,88.0,supervised
discharge,2008-04-24 01:51:33,24,B0005,113,5234,05234.csv,1.7829230484252725,,,516.7211111111111,0.5297222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,38,False,38.0,1.835349194223408,89.15,97.14,70.0,125.0,87.0,supervised
discharge,2008-04-24 06:50:00,24,B0005,117,5238,05238.csv,1.7730337158018288,,,521.6952777777777,0.53,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,39,False,39.0,1.835349194223408,88.65,96.6,70.0,125.0,86.0,supervised
discharge,2008-04-24 11:49:24,24,B0005,121,5242,05242.csv,1.773037755078937,,,526.6852777777777,0.53,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,40,False,40.0,1.835349194223408,88.65,96.6,70.0,125.0,85.0,supervised
discharge,2008-04-24 16:45:56,24,B0005,125,5246,05246.csv,1.7678721106662054,,,531.6275,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,41,False,41.0,1.835349194223408,88.39,96.32,70.0,125.0,84.0,supervised
discharge,2008-04-24 21:38:11,24,B0005,129,5250,05250.csv,1.762315070409309,,,536.4983333333333,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,42,False,42.0,1.835349194223408,88.12,96.02,70.0,125.0,83.0,supervised
discharge,2008-04-25 12:03:44,24,B0005,133,5254,05254.csv,1.7676172924938447,,,550.9241666666667,10.110277777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,43,False,43.0,1.835349194223408,88.38,96.31,70.0,125.0,82.0,supervised
discharge,2008-04-25 20:03:55,24,B0005,135,5256,05256.csv,1.762668359743147,,,558.9272222222222,3.022222222222222,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,44,False,44.0,1.835349194223408,88.13,96.04,70.0,125.0,81.0,supervised
discharge,2008-04-26 01:04:35,24,B0005,139,5260,05260.csv,1.7517304870664143,,,563.9383333333334,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,45,False,45.0,1.835349194223408,87.59,95.44,70.0,125.0,80.0,supervised
discharge,2008-04-26 05:57:35,24,B0005,143,5264,05264.csv,1.7418496047960008,,,568.8216666666667,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,46,False,46.0,1.835349194223408,87.09,94.91,70.0,125.0,79.0,supervised
discharge,2008-04-26 10:58:25,24,B0005,147,5268,05268.csv,1.7360913511847138,,,573.8355555555555,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,47,False,47.0,1.835349194223408,86.8,94.59,70.0,125.0,78.0,supervised
discharge,2008-04-29 12:15:56,24,B0005,149,5270,05270.csv,1.7936240148573608,,,647.1275,18.919166666666666,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,48,False,48.0,1.835349194223408,89.68,97.73,70.0,125.0,77.0,supervised
discharge,2008-04-29 17:05:27,24,B0005,153,5274,05274.csv,1.7831890223273277,,,651.9527777777778,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,49,False,49.0,1.835349194223408,89.16,97.16,70.0,125.0,76.0,supervised
discharge,2008-04-29 22:00:04,24,B0005,157,5278,05278.csv,1.7673642076278957,,,656.8630555555555,0.5302777777777777,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,50,False,50.0,1.835349194223408,88.37,96.3,70.0,125.0,75.0,supervised
discharge,2008-04-30 02:43:55,24,B0005,161,5282,05282.csv,1.7570177850353066,,,661.5938888888888,0.5305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,51,False,51.0,1.835349194223408,87.85,95.73,70.0,125.0,74.0,supervised
discharge,2008-04-30 07:41:42,24,B0005,165,5286,05286.csv,1.7468706179837907,,,666.5569444444444,0.5305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,52,False,52.0,1.835349194223408,87.34,95.18,70.0,125.0,73.0,supervised
discharge,2008-04-30 12:28:49,24,B0005,169,5290,05290.csv,1.7417172507457144,,,671.3422222222222,0.5305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,53,False,53.0,1.835349194223408,87.09,94.9,70.0,125.0,72.0,supervised
discharge,2008-04-30 17:20:16,24,B0005,173,5294,05294.csv,1.7364225056478186,,,676.1997222222222,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,54,False,54.0,1.835349194223408,86.82,94.61,70.0,125.0,71.0,supervised
discharge,2008-04-30 22:14:54,24,B0005,177,5298,05298.csv,1.7263217239235826,,,681.1102777777778,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,55,False,55.0,1.835349194223408,86.32,94.06,70.0,125.0,70.0,supervised
discharge,2008-05-01 03:15:33,24,B0005,181,5302,05302.csv,1.7158065389330133,,,686.1211111111111,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,56,False,56.0,1.835349194223408,85.79,93.49,70.0,125.0,69.0,supervised
discharge,2008-05-01 08:16:03,24,B0005,185,5306,05306.csv,1.710533351135192,,,691.1294444444444,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,57,False,57.0,1.835349194223408,85.53,93.2,70.0,125.0,68.0,supervised
discharge,2008-05-01 13:14:24,24,B0005,189,5310,05310.csv,1.706014499648521,,,696.1019444444445,0.5305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,58,False,58.0,1.835349194223408,85.3,92.95,70.0,125.0,67.0,supervised
discharge,2008-05-01 18:11:10,24,B0005,193,5314,05314.csv,1.7003110272642588,,,701.0480555555556,0.5305555555555556,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,59,False,59.0,1.835349194223408,85.02,92.64,70.0,125.0,66.0,supervised
discharge,2008-05-01 23:10:15,24,B0005,197,5318,05318.csv,1.6945798601797897,,,706.0327777777778,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,60,False,60.0,1.835349194223408,84.73,92.33,70.0,125.0,65.0,supervised
discharge,2008-05-02 03:53:34,24,B0005,201,5322,05322.csv,1.6849029086609286,,,710.7547222222222,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,61,False,61.0,1.835349194223408,84.25,91.8,70.0,125.0,64.0,supervised
discharge,2008-05-02 08:44:40,24,B0005,205,5326,05326.csv,1.6744741591159715,,,715.6063888888889,0.5308333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,62,False,62.0,1.835349194223408,83.72,91.23,70.0,125.0,63.0,supervised
discharge,2008-05-02 13:43:05,24,B0005,209,5330,05330.csv,1.6745692479879102,,,720.58,0.5311111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,63,False,63.0,1.835349194223408,83.73,91.24,70.0,125.0,62.0,supervised
discharge,2008-05-02 19:07:48,24,B0005,213,5334,05334.csv,1.663716375981405,,,725.9919444444445,0.9458333333333333,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,64,False,64.0,1.835349194223408,83.19,90.65,70.0,125.0,61.0,supervised
discharge,2008-05-02 23:24:17,24,B0005,215,5336,05336.csv,1.659013868748246,,,730.2666666666667,2.931111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,65,False,65.0,1.835349194223408,82.95,90.39,70.0,125.0,60.0,supervised
discharge,2008-05-03 04:13:08,24,B0005,219,5340,05340.csv,1.6538540573335014,,,735.0808333333333,0.5311111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,66,False,66.0,1.835349194223408,82.69,90.11,70.0,125.0,59.0,supervised
discharge,2008-05-03 09:10:19,24,B0005,223,5344,05344.csv,1.642653782130131,,,740.0338888888889,0.5311111111111111,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,67,False,67.0,1.835349194223408,82.13,89.5,70.0,125.0,58.0,supervised
discharge,2008-05-03 14:04:34,24,B0005,227,5348,05348.csv,1.6378578430223698,,,744.9380555555556,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,68,False,68.0,1.835349194223408,81.89,89.24,70.0,125.0,57.0,supervised
discharge,2008-05-03 18:58:13,24,B0005,231,5352,05352.csv,1.6327350407099108,,,749.8322222222222,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,69,False,69.0,1.835349194223408,81.64,88.96,70.0,125.0,56.0,supervised
discharge,2008-05-03 23:42:30,24,B0005,235,5356,05356.csv,1.6277528915533617,,,754.5702777777777,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,70,False,70.0,1.835349194223408,81.39,88.69,70.0,125.0,55.0,supervised
discharge,2008-05-04 04:41:40,24,B0005,239,5360,05360.csv,1.622125485521159,,,759.5563888888889,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,71,False,71.0,1.835349194223408,81.11,88.38,70.0,125.0,54.0,supervised
discharge,2008-05-04 09:40:11,24,B0005,243,5364,05364.csv,1.6113256603765849,,,764.5316666666666,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,72,False,72.0,1.835349194223408,80.57,87.79,70.0,125.0,53.0,supervised
discharge,2008-05-04 14:38:13,24,B0005,247,5368,05368.csv,1.6065631397488385,,,769.4988888888889,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,73,False,73.0,1.835349194223408,80.33,87.53,70.0,125.0,52.0,supervised
discharge,2008-05-04 19:37:07,24,B0005,251,5372,05372.csv,1.6015142233917594,,,774.4805555555556,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,74,False,74.0,1.835349194223408,80.08,87.26,70.0,125.0,51.0,supervised
discharge,2008-05-05 00:35:53,24,B0005,255,5376,05376.csv,1.590369231400328,,,779.46,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,75,False,75.0,1.835349194223408,79.52,86.65,70.0,125.0,50.0,supervised
discharge,2008-05-05 05:28:13,24,B0005,259,5380,05380.csv,1.5857889968242211,,,784.3322222222222,0.5313888888888889,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,76,False,76.0,1.835349194223408,79.29,86.4,70.0,125.0,49.0,supervised
discharge,2008-05-05 11:41:31,24,B0005,263,5384,05384.csv,1.5849430707374117,,,790.5538888888889,1.7758333333333334,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,77,False,77.0,1.835349194223408,79.25,86.36,70.0,125.0,48.0,supervised
discharge,2008-05-05 20:40:08,24,B0005,265,5386,05386.csv,1.5955263892495937,,,799.5308333333334,2.997777777777778,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,78,False,78.0,1.835349194223408,79.78,86.93,70.0,125.0,47.0,supervised
discharge,2008-05-06 01:38:46,24,B0005,269,5390,05390.csv,1.5747301747801037,,,804.5080555555555,0.5316666666666666,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,79,False,79.0,1.835349194223408,78.74,85.8,70.0,125.0,46.0,supervised
discharge,2008-05-06 06:37:06,24,B0005,273,5394,05394.csv,1.5649019950937946,,,809.4802777777778,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,80,False,80.0,1.835349194223408,78.25,85.26,70.0,125.0,45.0,supervised
discharge,2008-05-06 11:25:21,24,B0005,277,5398,05398.csv,1.5597659473370362,,,814.2844444444445,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,81,False,81.0,1.835349194223408,77.99,84.98,70.0,125.0,44.0,supervised
discharge,2008-05-06 16:23:36,24,B0005,281,5402,05402.csv,1.5594815668184234,,,819.2552777777778,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,82,False,82.0,1.835349194223408,77.97,84.97,70.0,125.0,43.0,supervised
discharge,2008-05-06 21:21:49,24,B0005,285,5406,05406.csv,1.55468935359061,,,824.2255555555555,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,83,False,83.0,1.835349194223408,77.73,84.71,70.0,125.0,42.0,supervised
discharge,2008-05-07 02:17:25,24,B0005,289,5410,05410.csv,1.5488741079890418,,,829.1522222222222,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,84,False,84.0,1.835349194223408,77.44,84.39,70.0,125.0,41.0,supervised
discharge,2008-05-07 07:04:02,24,B0005,293,5414,05414.csv,1.538236598942558,,,833.9291666666667,0.5322222222222223,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,85,False,85.0,1.835349194223408,76.91,83.81,70.0,125.0,40.0,supervised
discharge,2008-05-07 12:01:49,24,B0005,297,5418,05418.csv,1.527914258251028,,,838.8922222222222,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,86,False,86.0,1.835349194223408,76.4,83.25,70.0,125.0,39.0,supervised
discharge,2008-05-07 16:59:29,24,B0005,301,5422,05422.csv,1.5285252629756445,,,843.8533333333334,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,87,False,87.0,1.835349194223408,76.43,83.28,70.0,125.0,38.0,supervised
discharge,2008-05-07 21:56:09,24,B0005,305,5426,05426.csv,1.522647325284378,,,848.7977777777778,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,88,False,88.0,1.835349194223408,76.13,82.96,70.0,125.0,37.0,supervised
discharge,2008-05-08 02:53:49,24,B0005,309,5430,05430.csv,1.5174859938489869,,,853.7588888888889,0.5319444444444444,A,EOL,main,24°C_stable,2A_CC,NASA_30%fade,2.7,2A_CC,0.3,valid,False,False,89,False,89.0,1.835349194223408,75.87,82.68,70.0,125.0,36.0,supervised
