type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,group,end_reason,analysis_role,cap_flag,discharge_cycle_no,init_cap,SOH,eol_cycle,RUL
discharge,2010-08-06 08:33:24,4,B0045,118,303,00303.csv,0.6503639129625527,,,G,QA_issue,anomaly,valid,48,0.885193608411576,73.47,28.0,0.0
discharge,2010-08-06 12:51:21,4,B0045,120,305,00305.csv,0.6572077690202801,,,G,QA_issue,anomaly,valid,49,0.885193608411576,74.24,28.0,0.0
discharge,2010-08-06 18:20:37,4,B0045,124,309,00309.csv,0.6363517458476216,,,G,QA_issue,anomaly,valid,50,0.885193608411576,71.89,28.0,0.0
discharge,2010-08-06 22:37:51,4,B0045,126,311,00311.csv,0.6536449360948587,,,G,QA_issue,anomaly,valid,51,0.885193608411576,73.84,28.0,0.0
discharge,2010-08-07 02:54:46,4,B0045,128,313,00313.csv,0.6391428272150887,,,G,QA_issue,anomaly,valid,52,0.885193608411576,72.2,28.0,0.0
discharge,2010-08-07 07:11:08,4,B0045,130,315,00315.csv,0.6482206049496236,,,G,QA_issue,anomaly,valid,53,0.885193608411576,73.23,28.0,0.0
discharge,2010-08-07 11:26:50,4,B0045,132,317,00317.csv,0.6287957471922729,,,G,QA_issue,anomaly,valid,54,0.885193608411576,71.03,28.0,0.0
discharge,2010-08-10 15:39:28,4,B0045,136,321,00321.csv,0.6380571850193401,,,G,QA_issue,anomaly,valid,55,0.885193608411576,72.08,28.0,0.0
discharge,2010-08-10 21:13:49,4,B0045,140,325,00325.csv,0.6554825047832906,,,G,QA_issue,anomaly,valid,56,0.885193608411576,74.05,28.0,0.0
discharge,2010-08-11 01:35:02,4,B0045,142,327,00327.csv,0.6484934835397033,,,G,QA_issue,anomaly,valid,57,0.885193608411576,73.26,28.0,0.0
discharge,2010-08-11 05:54:59,4,B0045,144,329,00329.csv,0.6454071687844921,,,G,QA_issue,anomaly,valid,58,0.885193608411576,72.91,28.0,0.0
discharge,2010-08-11 10:14:04,4,B0045,146,331,00331.csv,0.6427008031845645,,,G,QA_issue,anomaly,valid,59,0.885193608411576,72.61,28.0,0.0
discharge,2010-08-11 14:32:46,4,B0045,148,333,00333.csv,0.6352454880802477,,,G,QA_issue,anomaly,valid,60,0.885193608411576,71.76,28.0,0.0
discharge,2010-08-12 12:34:22,4,B0045,152,337,00337.csv,0.6156760019587869,,,G,QA_issue,anomaly,valid,61,0.885193608411576,69.55,28.0,0.0
discharge,2010-08-12 18:04:47,4,B0045,156,341,00341.csv,0.6170833682807023,,,G,QA_issue,anomaly,valid,62,0.885193608411576,69.71,28.0,0.0
discharge,2010-08-12 22:24:12,4,B0045,158,343,00343.csv,0.6434227390858672,,,G,QA_issue,anomaly,valid,63,0.885193608411576,72.69,28.0,0.0
discharge,2010-08-13 02:42:32,4,B0045,160,345,00345.csv,0.6278124433742752,,,G,QA_issue,anomaly,valid,64,0.885193608411576,70.92,28.0,0.0
discharge,2010-08-13 06:59:39,4,B0045,162,347,00347.csv,0.6290078315253372,,,G,QA_issue,anomaly,valid,65,0.885193608411576,71.06,28.0,0.0
discharge,2010-08-13 11:16:29,4,B0045,164,349,00349.csv,0.0,,,G,QA_issue,anomaly,zero,66,0.885193608411576,,28.0,0.0
discharge,2010-08-16 10:57:07,4,B0045,168,353,00353.csv,0.6266355568292261,,,G,QA_issue,anomaly,valid,67,0.885193608411576,70.79,28.0,0.0
discharge,2010-08-16 16:33:48,4,B0045,172,357,00357.csv,0.6495813516716594,,,G,QA_issue,anomaly,valid,68,0.885193608411576,73.38,28.0,0.0
discharge,2010-08-16 20:54:56,4,B0045,174,359,00359.csv,0.6337485177966306,,,G,QA_issue,anomaly,valid,69,0.885193608411576,71.59,28.0,0.0
discharge,2010-08-17 01:14:42,4,B0045,176,361,00361.csv,0.6298550929085645,,,G,QA_issue,anomaly,valid,70,0.885193608411576,71.15,28.0,0.0
discharge,2010-08-17 05:33:53,4,B0045,178,363,00363.csv,0.6183063778386736,,,G,QA_issue,anomaly,valid,71,0.885193608411576,69.85,28.0,0.0
discharge,2010-08-17 09:52:05,4,B0045,180,365,00365.csv,0.6069476168507777,,,G,QA_issue,anomaly,valid,72,0.885193608411576,68.57,28.0,0.0
discharge,2010-07-21 15:00:35,4,B0046,0,553,00553.csv,1.7282392323598248,,,G,QA_issue,anomaly,valid,1,1.503121190703977,114.98,43.0,42.0
discharge,2010-07-21 21:02:56,4,B0046,4,557,00557.csv,1.5161488467923143,,,G,QA_issue,anomaly,valid,2,1.503121190703977,100.87,43.0,41.0
discharge,2010-07-22 01:40:06,4,B0046,6,559,00559.csv,1.503121190703977,,,G,QA_issue,anomaly,valid,3,1.503121190703977,100.0,43.0,40.0
discharge,2010-07-22 06:16:21,4,B0046,8,561,00561.csv,1.48586566102824,,,G,QA_issue,anomaly,valid,4,1.503121190703977,98.85,43.0,39.0
discharge,2010-07-22 10:51:48,4,B0046,10,563,00563.csv,1.4694562316392716,,,G,QA_issue,anomaly,valid,5,1.503121190703977,97.76,43.0,38.0
discharge,2010-07-22 15:26:29,4,B0046,12,565,00565.csv,1.458955459264481,,,G,QA_issue,anomaly,valid,6,1.503121190703977,97.06,43.0,37.0
discharge,2010-07-23 09:59:08,4,B0046,16,569,00569.csv,1.4556853555098297,,,G,QA_issue,anomaly,valid,7,1.503121190703977,96.84,43.0,36.0
discharge,2010-07-23 15:44:51,4,B0046,20,573,00573.csv,1.456232262380321,,,G,QA_issue,anomaly,valid,8,1.503121190703977,96.88,43.0,35.0
discharge,2010-07-23 20:19:02,4,B0046,22,575,00575.csv,1.4440592236675138,,,G,QA_issue,anomaly,valid,9,1.503121190703977,96.07,43.0,34.0
discharge,2010-07-24 00:52:14,4,B0046,24,577,00577.csv,1.428294264765868,,,G,QA_issue,anomaly,valid,10,1.503121190703977,95.02,43.0,33.0
discharge,2010-07-24 05:24:46,4,B0046,26,579,00579.csv,1.4199848948034668,,,G,QA_issue,anomaly,valid,11,1.503121190703977,94.47,43.0,32.0
discharge,2010-07-24 09:56:39,4,B0046,28,581,00581.csv,1.4043226018516568,,,G,QA_issue,anomaly,valid,12,1.503121190703977,93.43,43.0,31.0
discharge,2010-07-27 16:12:05,4,B0046,32,585,00585.csv,1.4234351301615986,,,G,QA_issue,anomaly,valid,13,1.503121190703977,94.7,43.0,30.0
discharge,2010-07-27 21:56:24,4,B0046,36,589,00589.csv,1.4339948857967295,,,G,QA_issue,anomaly,valid,14,1.503121190703977,95.4,43.0,29.0
discharge,2010-07-28 02:29:37,4,B0046,38,591,00591.csv,1.4185177047756572,,,G,QA_issue,anomaly,valid,15,1.503121190703977,94.37,43.0,28.0
discharge,2010-07-28 07:01:57,4,B0046,40,593,00593.csv,1.4056313337829422,,,G,QA_issue,anomaly,valid,16,1.503121190703977,93.51,43.0,27.0
discharge,2010-07-28 11:33:01,4,B0046,42,595,00595.csv,1.3890214025155618,,,G,QA_issue,anomaly,valid,17,1.503121190703977,92.41,43.0,26.0
discharge,2010-07-28 16:03:39,4,B0046,44,597,00597.csv,1.3723339082737365,,,G,QA_issue,anomaly,valid,18,1.503121190703977,91.3,43.0,25.0
discharge,2010-07-28 21:45:15,4,B0046,48,601,00601.csv,1.3615778905990563,,,G,QA_issue,anomaly,valid,19,1.503121190703977,90.58,43.0,24.0
discharge,2010-07-29 02:14:29,4,B0046,50,603,00603.csv,0.0,,,G,QA_issue,anomaly,zero,20,1.503121190703977,,43.0,23.0
discharge,2010-07-29 05:57:18,4,B0046,52,605,00605.csv,1.4100282016237429,,,G,QA_issue,anomaly,valid,21,1.503121190703977,93.81,43.0,22.0
discharge,2010-07-29 10:29:29,4,B0046,54,607,00607.csv,1.3395671374926488,,,G,QA_issue,anomaly,valid,22,1.503121190703977,89.12,43.0,21.0
discharge,2010-07-29 14:57:39,4,B0046,56,609,00609.csv,1.3291515487117478,,,G,QA_issue,anomaly,valid,23,1.503121190703977,88.43,43.0,20.0
discharge,2010-07-29 20:36:49,4,B0046,60,613,00613.csv,1.3181687033905718,,,G,QA_issue,anomaly,valid,24,1.503121190703977,87.7,43.0,19.0
discharge,2010-07-30 01:03:48,4,B0046,62,615,00615.csv,1.312423708466101,,,G,QA_issue,anomaly,valid,25,1.503121190703977,87.31,43.0,18.0
discharge,2010-07-30 05:30:13,4,B0046,64,617,00617.csv,1.2993237532162487,,,G,QA_issue,anomaly,valid,26,1.503121190703977,86.44,43.0,17.0
discharge,2010-07-30 09:56:07,4,B0046,66,619,00619.csv,1.2877483042174591,,,G,QA_issue,anomaly,valid,27,1.503121190703977,85.67,43.0,16.0
discharge,2010-07-30 14:21:03,4,B0046,68,621,00621.csv,1.2865282739749122,,,G,QA_issue,anomaly,valid,28,1.503121190703977,85.59,43.0,15.0
discharge,2010-07-30 19:57:28,4,B0046,72,625,00625.csv,1.2719636386987183,,,G,QA_issue,anomaly,valid,29,1.503121190703977,84.62,43.0,14.0
discharge,2010-07-31 00:21:41,4,B0046,74,627,00627.csv,1.2714495345417192,,,G,QA_issue,anomaly,valid,30,1.503121190703977,84.59,43.0,13.0
discharge,2010-07-31 04:45:24,4,B0046,76,629,00629.csv,1.2615423884659074,,,G,QA_issue,anomaly,valid,31,1.503121190703977,83.93,43.0,12.0
discharge,2010-07-31 09:08:38,4,B0046,78,631,00631.csv,1.2421201619204132,,,G,QA_issue,anomaly,valid,32,1.503121190703977,82.64,43.0,11.0
discharge,2010-07-31 13:31:07,4,B0046,80,633,00633.csv,1.2402537441669796,,,G,QA_issue,anomaly,valid,33,1.503121190703977,82.51,43.0,10.0
discharge,2010-08-03 15:52:53,4,B0046,84,637,00637.csv,1.2851130012242886,,,G,QA_issue,anomaly,valid,34,1.503121190703977,85.5,43.0,9.0
discharge,2010-08-03 21:29:43,4,B0046,88,641,00641.csv,1.3043327841699193,,,G,QA_issue,anomaly,valid,35,1.503121190703977,86.77,43.0,8.0
discharge,2010-08-04 01:56:12,4,B0046,90,643,00643.csv,1.2778639041619957,,,G,QA_issue,anomaly,valid,36,1.503121190703977,85.01,43.0,7.0
discharge,2010-08-04 06:20:57,4,B0046,92,645,00645.csv,1.272346459165154,,,G,QA_issue,anomaly,valid,37,1.503121190703977,84.65,43.0,6.0
discharge,2010-08-04 10:44:49,4,B0046,94,647,00647.csv,1.2477883952768762,,,G,QA_issue,anomaly,valid,38,1.503121190703977,83.01,43.0,5.0
discharge,2010-08-04 15:07:58,4,B0046,96,649,00649.csv,1.2352499196655526,,,G,QA_issue,anomaly,valid,39,1.503121190703977,82.18,43.0,4.0
discharge,2010-08-04 20:41:59,4,B0046,100,653,00653.csv,1.229251291851949,,,G,QA_issue,anomaly,valid,40,1.503121190703977,81.78,43.0,3.0
discharge,2010-08-05 01:04:03,4,B0046,102,655,00655.csv,1.223890910501634,,,G,QA_issue,anomaly,valid,41,1.503121190703977,81.42,43.0,2.0
discharge,2010-08-05 05:25:07,4,B0046,104,657,00657.csv,1.205423323571373,,,G,QA_issue,anomaly,valid,42,1.503121190703977,80.19,43.0,1.0
discharge,2010-08-05 09:45:36,4,B0046,106,659,00659.csv,1.1957824090008151,,,G,QA_issue,anomaly,valid,43,1.503121190703977,79.55,43.0,0.0
discharge,2010-08-05 14:05:44,4,B0046,108,661,00661.csv,1.190072949669846,,,G,QA_issue,anomaly,valid,44,1.503121190703977,79.17,43.0,0.0
discharge,2010-08-05 19:37:08,4,B0046,112,665,00665.csv,1.179201763233652,,,G,QA_issue,anomaly,valid,45,1.503121190703977,78.45,43.0,0.0
discharge,2010-08-05 23:56:22,4,B0046,114,667,00667.csv,1.169504032514554,,,G,QA_issue,anomaly,valid,46,1.503121190703977,77.81,43.0,0.0
discharge,2010-08-06 04:15:03,4,B0046,116,669,00669.csv,1.16772376849918,,,G,QA_issue,anomaly,valid,47,1.503121190703977,77.69,43.0,0.0
discharge,2010-08-06 08:33:24,4,B0046,118,671,00671.csv,1.1579256145829042,,,G,QA_issue,anomaly,valid,48,1.503121190703977,77.03,43.0,0.0
discharge,2010-08-06 12:51:21,4,B0046,120,673,00673.csv,1.1499812813376982,,,G,QA_issue,anomaly,valid,49,1.503121190703977,76.51,43.0,0.0
discharge,2010-08-06 18:20:37,4,B0046,124,677,00677.csv,1.150285902223034,,,G,QA_issue,anomaly,valid,50,1.503121190703977,76.53,43.0,0.0
discharge,2010-08-06 22:37:51,4,B0046,126,679,00679.csv,1.1349452274085248,,,G,QA_issue,anomaly,valid,51,1.503121190703977,75.51,43.0,0.0
discharge,2010-08-07 02:54:46,4,B0046,128,681,00681.csv,1.1380960963513609,,,G,QA_issue,anomaly,valid,52,1.503121190703977,75.72,43.0,0.0
discharge,2010-08-07 07:11:08,4,B0046,130,683,00683.csv,1.123711172150547,,,G,QA_issue,anomaly,valid,53,1.503121190703977,74.76,43.0,0.0
discharge,2010-08-07 11:26:50,4,B0046,132,685,00685.csv,0.0,,,G,QA_issue,anomaly,zero,54,1.503121190703977,,43.0,0.0
discharge,2010-08-10 15:39:28,4,B0046,136,689,00689.csv,1.214119211354098,,,G,QA_issue,anomaly,valid,55,1.503121190703977,80.77,43.0,0.0
discharge,2010-08-10 21:13:49,4,B0046,140,693,00693.csv,1.211944797522819,,,G,QA_issue,anomaly,valid,56,1.503121190703977,80.63,43.0,0.0
discharge,2010-08-11 01:35:02,4,B0046,142,695,00695.csv,1.1971248679331925,,,G,QA_issue,anomaly,valid,57,1.503121190703977,79.64,43.0,0.0
discharge,2010-08-11 05:54:59,4,B0046,144,697,00697.csv,1.1822892151870987,,,G,QA_issue,anomaly,valid,58,1.503121190703977,78.66,43.0,0.0
discharge,2010-08-11 10:14:04,4,B0046,146,699,00699.csv,1.1645336676778395,,,G,QA_issue,anomaly,valid,59,1.503121190703977,77.47,43.0,0.0
discharge,2010-08-11 14:32:46,4,B0046,148,701,00701.csv,1.1535559567518647,,,G,QA_issue,anomaly,valid,60,1.503121190703977,76.74,43.0,0.0
discharge,2010-08-12 12:34:22,4,B0046,152,705,00705.csv,1.1601987101282063,,,G,QA_issue,anomaly,valid,61,1.503121190703977,77.19,43.0,0.0
discharge,2010-08-12 18:04:47,4,B0046,156,709,00709.csv,1.1711716308206082,,,G,QA_issue,anomaly,valid,62,1.503121190703977,77.92,43.0,0.0
discharge,2010-08-12 22:24:12,4,B0046,158,711,00711.csv,1.1563410270783216,,,G,QA_issue,anomaly,valid,63,1.503121190703977,76.93,43.0,0.0
discharge,2010-08-13 02:42:32,4,B0046,160,713,00713.csv,1.141082456193516,,,G,QA_issue,anomaly,valid,64,1.503121190703977,75.91,43.0,0.0
discharge,2010-08-13 06:59:39,4,B0046,162,715,00715.csv,1.1352383596118123,,,G,QA_issue,anomaly,valid,65,1.503121190703977,75.53,43.0,0.0
discharge,2010-08-13 11:16:29,4,B0046,164,717,00717.csv,0.0,,,G,QA_issue,anomaly,zero,66,1.503121190703977,,43.0,0.0
discharge,2010-08-16 10:57:07,4,B0046,168,721,00721.csv,1.2530847858282803,,,G,QA_issue,anomaly,valid,67,1.503121190703977,83.37,43.0,0.0
discharge,2010-08-16 16:33:48,4,B0046,172,725,00725.csv,1.2050453590356518,,,G,QA_issue,anomaly,valid,68,1.503121190703977,80.17,43.0,0.0
discharge,2010-08-16 20:54:56,4,B0046,174,727,00727.csv,1.19119860196273,,,G,QA_issue,anomaly,valid,69,1.503121190703977,79.25,43.0,0.0
discharge,2010-08-17 01:14:42,4,B0046,176,729,00729.csv,1.17463817374538,,,G,QA_issue,anomaly,valid,70,1.503121190703977,78.15,43.0,0.0
discharge,2010-08-17 05:33:53,4,B0046,178,731,00731.csv,1.1555432048235512,,,G,QA_issue,anomaly,valid,71,1.503121190703977,76.88,43.0,0.0
discharge,2010-08-17 09:52:05,4,B0046,180,733,00733.csv,1.1538041170229467,,,G,QA_issue,anomaly,valid,72,1.503121190703977,76.76,43.0,0.0
discharge,2010-07-21 15:00:35,4,B0047,0,1,00001.csv,1.6743047446975208,,,G,QA_issue,anomaly,valid,1,1.5080762969973425,111.02,32.0,31.0
discharge,2010-07-21 21:02:56,4,B0047,4,5,00005.csv,1.5243662105099025,,,G,QA_issue,anomaly,valid,2,1.5080762969973425,101.08,32.0,30.0
discharge,2010-07-22 01:40:06,4,B0047,6,7,00007.csv,1.5080762969973425,,,G,QA_issue,anomaly,valid,3,1.5080762969973425,100.0,32.0,29.0
discharge,2010-07-22 06:16:21,4,B0047,8,9,00009.csv,1.4835577960067696,,,G,QA_issue,anomaly,valid,4,1.5080762969973425,98.37,32.0,28.0
discharge,2010-07-22 10:51:48,4,B0047,10,11,00011.csv,1.4671391666146525,,,G,QA_issue,anomaly,valid,5,1.5080762969973425,97.29,32.0,27.0
discharge,2010-07-22 15:26:29,4,B0047,12,13,00013.csv,1.448858156982267,,,G,QA_issue,anomaly,valid,6,1.5080762969973425,96.07,32.0,26.0
discharge,2010-07-23 09:59:08,4,B0047,16,17,00017.csv,1.4458534180949325,,,G,QA_issue,anomaly,valid,7,1.5080762969973425,95.87,32.0,25.0
discharge,2010-07-23 15:44:51,4,B0047,20,21,00021.csv,1.431118266178283,,,G,QA_issue,anomaly,valid,8,1.5080762969973425,94.9,32.0,24.0
discharge,2010-07-23 20:19:02,4,B0047,22,23,00023.csv,1.419274551657853,,,G,QA_issue,anomaly,valid,9,1.5080762969973425,94.11,32.0,23.0
discharge,2010-07-24 00:52:14,4,B0047,24,25,00025.csv,1.3999974221808271,,,G,QA_issue,anomaly,valid,10,1.5080762969973425,92.83,32.0,22.0
discharge,2010-07-24 05:24:46,4,B0047,26,27,00027.csv,1.3885156686114437,,,G,QA_issue,anomaly,valid,11,1.5080762969973425,92.07,32.0,21.0
discharge,2010-07-24 09:56:39,4,B0047,28,29,00029.csv,1.3652234669528964,,,G,QA_issue,anomaly,valid,12,1.5080762969973425,90.53,32.0,20.0
discharge,2010-07-27 16:12:05,4,B0047,32,33,00033.csv,1.4060442272970963,,,G,QA_issue,anomaly,valid,13,1.5080762969973425,93.23,32.0,19.0
discharge,2010-07-27 21:56:24,4,B0047,36,37,00037.csv,1.405754161352578,,,G,QA_issue,anomaly,valid,14,1.5080762969973425,93.22,32.0,18.0
discharge,2010-07-28 02:29:37,4,B0047,38,39,00039.csv,1.3867662881727878,,,G,QA_issue,anomaly,valid,15,1.5080762969973425,91.96,32.0,17.0
discharge,2010-07-28 07:01:57,4,B0047,40,41,00041.csv,1.3705053061420225,,,G,QA_issue,anomaly,valid,16,1.5080762969973425,90.88,32.0,16.0
discharge,2010-07-28 11:33:01,4,B0047,42,43,00043.csv,1.34974311148236,,,G,QA_issue,anomaly,valid,17,1.5080762969973425,89.5,32.0,15.0
discharge,2010-07-28 16:03:39,4,B0047,44,45,00045.csv,1.3251533367939785,,,G,QA_issue,anomaly,valid,18,1.5080762969973425,87.87,32.0,14.0
discharge,2010-07-28 21:45:15,4,B0047,48,49,00049.csv,1.3111943869635805,,,G,QA_issue,anomaly,valid,19,1.5080762969973425,86.94,32.0,13.0
discharge,2010-07-29 02:14:29,4,B0047,50,51,00051.csv,0.0,,,G,QA_issue,anomaly,zero,20,1.5080762969973425,,32.0,12.0
discharge,2010-07-29 05:57:18,4,B0047,52,53,00053.csv,1.3394234405932892,,,G,QA_issue,anomaly,valid,21,1.5080762969973425,88.82,32.0,11.0
discharge,2010-07-29 10:29:29,4,B0047,54,55,00055.csv,1.2849157142560723,,,G,QA_issue,anomaly,valid,22,1.5080762969973425,85.2,32.0,10.0
discharge,2010-07-29 14:57:39,4,B0047,56,57,00057.csv,1.281719159327807,,,G,QA_issue,anomaly,valid,23,1.5080762969973425,84.99,32.0,9.0
discharge,2010-07-29 20:36:49,4,B0047,60,61,00061.csv,1.2600051642942829,,,G,QA_issue,anomaly,valid,24,1.5080762969973425,83.55,32.0,8.0
discharge,2010-07-30 01:03:48,4,B0047,62,63,00063.csv,1.266070385993126,,,G,QA_issue,anomaly,valid,25,1.5080762969973425,83.95,32.0,7.0
