type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,hours_from_prev_operation,group,end_reason,analysis_role,test_temperature_profile,load_profile,eol_rule_source,cutoff_voltage,discharge_current,eol_fade_threshold,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL,rul_label_type
discharge,2010-06-19 05:42:11,4,B0041,45,3041,03041.csv,0.045983556030275,,,67.03916666666667,3.0213888888888887,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,20,False,20.0,1.1194574527298191,,,70.0,43.0,23.0,anomaly_case
discharge,2010-06-19 08:49:37,4,B0041,47,3043,03043.csv,0.046128762966734,,,70.16305555555556,2.936111111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,21,False,21.0,1.1194574527298191,,,70.0,43.0,22.0,anomaly_case
discharge,2010-06-21 15:19:37,4,B0041,51,3047,03047.csv,0.0463714545530443,,,124.66305555555556,50.816944444444445,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,22,False,22.0,1.1194574527298191,,,70.0,43.0,21.0,anomaly_case
discharge,2010-06-21 19:51:35,4,B0041,55,3051,03051.csv,0.0464238542531432,,,129.19583333333333,0.5302777777777777,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,23,False,23.0,1.1194574527298191,,,70.0,43.0,20.0,anomaly_case
discharge,2010-06-21 23:11:45,4,B0041,57,3053,03053.csv,0.0465794695305646,,,132.53194444444443,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,24,False,24.0,1.1194574527298191,,,70.0,43.0,19.0,anomaly_case
discharge,2010-06-22 02:31:35,4,B0041,59,3055,03055.csv,0.0467260089483965,,,135.8625,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,25,False,25.0,1.1194574527298191,,,70.0,43.0,18.0,anomaly_case
discharge,2010-06-22 05:44:45,4,B0041,61,3057,03057.csv,0.0468634724324437,,,139.08194444444445,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,26,False,26.0,1.1194574527298191,,,70.0,43.0,17.0,anomaly_case
discharge,2010-06-22 09:04:54,4,B0041,63,3059,03059.csv,0.0471230704848885,,,142.4177777777778,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,27,False,27.0,1.1194574527298191,,,70.0,43.0,16.0,anomaly_case
discharge,2010-06-22 13:36:07,4,B0041,67,3063,03063.csv,0.047089685801538,,,146.93805555555556,0.5302777777777777,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,28,False,28.0,1.1194574527298191,,,70.0,43.0,15.0,anomaly_case
discharge,2010-06-22 16:55:44,4,B0041,69,3065,03065.csv,0.0471681699068244,,,150.265,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,29,False,29.0,1.1194574527298191,,,70.0,43.0,14.0,anomaly_case
discharge,2010-06-22 20:15:09,4,B0041,71,3067,03067.csv,0.0474166233958466,,,153.5886111111111,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,30,False,30.0,1.1194574527298191,,,70.0,43.0,13.0,anomaly_case
discharge,2010-06-22 23:34:40,4,B0041,73,3069,03069.csv,0.0474736581861432,,,156.9138888888889,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,31,False,31.0,1.1194574527298191,,,70.0,43.0,12.0,anomaly_case
discharge,2010-06-23 02:54:02,4,B0041,75,3071,03071.csv,0.047671071688296,,,160.23666666666668,3.022777777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,32,False,32.0,1.1194574527298191,,,70.0,43.0,11.0,anomaly_case
discharge,2010-06-23 07:24:51,4,B0041,79,3075,03075.csv,0.0477561486679362,,,164.75027777777777,0.5305555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,33,False,33.0,1.1194574527298191,,,70.0,43.0,10.0,anomaly_case
discharge,2010-06-23 10:44:16,4,B0041,81,3077,03077.csv,0.0478336905290522,,,168.0738888888889,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,34,False,34.0,1.1194574527298191,,,70.0,43.0,9.0,anomaly_case
discharge,2010-06-23 14:03:18,4,B0041,83,3079,03079.csv,0.0479228171589379,,,171.39111111111112,3.0219444444444443,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,35,False,35.0,1.1194574527298191,,,70.0,43.0,8.0,anomaly_case
discharge,2010-06-23 17:19:43,4,B0041,85,3081,03081.csv,0.0481080249716144,,,174.66472222222222,3.0230555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,36,False,36.0,1.1194574527298191,,,70.0,43.0,7.0,anomaly_case
discharge,2010-06-23 20:32:31,4,B0041,87,3083,03083.csv,0.0480878273582587,,,177.87805555555556,3.0216666666666665,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,37,False,37.0,1.1194574527298191,,,70.0,43.0,6.0,anomaly_case
discharge,2010-06-23 23:10:05,4,B0041,91,3087,03087.csv,0.0484226192632661,,,180.50416666666666,0.5305555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,38,False,38.0,1.1194574527298191,,,70.0,43.0,5.0,anomaly_case
discharge,2010-06-24 00:22:53,4,B0041,93,3089,03089.csv,0.0479864952546282,,,181.7175,1.1575,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,39,False,39.0,1.1194574527298191,,,70.0,43.0,4.0,anomaly_case
discharge,2010-06-24 01:18:04,4,B0041,95,3091,03091.csv,0.0482217520049512,,,182.63722222222222,0.8675,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,40,False,40.0,1.1194574527298191,,,70.0,43.0,3.0,anomaly_case
discharge,2010-06-24 02:17:42,4,B0041,97,3093,03093.csv,0.0478773156676534,,,183.63111111111112,0.9380555555555555,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,41,False,41.0,1.1194574527298191,,,70.0,43.0,2.0,anomaly_case
discharge,2010-06-24 03:12:12,4,B0041,99,3095,03095.csv,0.0482903205557941,,,184.53944444444446,0.8558333333333333,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,low_anomaly,False,True,42,False,42.0,1.1194574527298191,,,70.0,43.0,1.0,anomaly_case
discharge,2010-06-25 18:45:05,4,B0041,103,3099,03099.csv,1.2156494086360898,,,224.0875,37.768055555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,43,False,43.0,1.1194574527298191,60.78,108.59,70.0,43.0,0.0,anomaly_case
discharge,2010-06-26 00:33:10,4,B0041,107,3103,03103.csv,1.1476416320946563,,,229.88888888888889,0.5305555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,44,False,44.0,1.1194574527298191,57.38,102.52,70.0,43.0,0.0,anomaly_case
discharge,2010-06-26 05:11:06,4,B0041,109,3105,03105.csv,1.1194574527298191,,,234.5211111111111,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,45,False,45.0,1.1194574527298191,55.97,100.0,70.0,43.0,0.0,anomaly_case
discharge,2010-06-26 09:48:28,4,B0041,111,3107,03107.csv,1.0841325641850128,,,239.14388888888888,3.022777777777778,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,46,False,46.0,1.1194574527298191,54.21,96.84,70.0,43.0,0.0,anomaly_case
discharge,2010-06-26 14:25:15,4,B0041,113,3109,03109.csv,1.0607784232892656,,,243.75694444444446,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,47,False,47.0,1.1194574527298191,53.04,94.76,70.0,43.0,0.0,anomaly_case
discharge,2010-06-26 19:01:10,4,B0041,115,3111,03111.csv,1.0170312865626592,,,248.35555555555555,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,48,False,48.0,1.1194574527298191,50.85,90.85,70.0,43.0,0.0,anomaly_case
discharge,2010-06-27 00:48:32,4,B0041,119,3115,03115.csv,1.0000374999808574,,,254.145,0.5308333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,49,False,49.0,1.1194574527298191,50.0,89.33,70.0,43.0,0.0,anomaly_case
discharge,2010-06-27 05:23:33,4,B0041,121,3117,03117.csv,0.991506494786248,,,258.7286111111111,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,50,False,50.0,1.1194574527298191,49.58,88.57,70.0,43.0,0.0,anomaly_case
discharge,2010-06-27 09:58:20,4,B0041,123,3119,03119.csv,0.9655644425371016,,,263.30833333333334,3.022222222222222,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,51,False,51.0,1.1194574527298191,48.28,86.25,70.0,43.0,0.0,anomaly_case
discharge,2010-06-27 14:32:41,4,B0041,125,3121,03121.csv,0.9383311962439672,,,267.8808333333333,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,52,False,52.0,1.1194574527298191,46.92,83.82,70.0,43.0,0.0,anomaly_case
discharge,2010-06-27 19:06:37,4,B0041,127,3123,03123.csv,0.9298903389240268,,,272.44638888888886,3.0225,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,53,False,53.0,1.1194574527298191,46.49,83.07,70.0,43.0,0.0,anomaly_case
discharge,2010-06-28 00:51:57,4,B0041,131,3127,03127.csv,0.9072117399448598,,,278.20194444444445,0.5308333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,54,False,54.0,1.1194574527298191,45.36,81.04,70.0,43.0,0.0,anomaly_case
discharge,2010-06-28 05:24:57,4,B0041,133,3129,03129.csv,0.9176870676937324,,,282.75194444444446,3.0230555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,55,False,55.0,1.1194574527298191,45.88,81.98,70.0,43.0,0.0,anomaly_case
discharge,2010-06-28 09:57:41,4,B0041,135,3131,03131.csv,0.9157430721963028,,,287.2975,3.023888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,56,False,56.0,1.1194574527298191,45.79,81.8,70.0,43.0,0.0,anomaly_case
discharge,2010-06-28 14:29:46,4,B0041,137,3133,03133.csv,0.9111662690050432,,,291.83222222222224,3.023888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,57,False,57.0,1.1194574527298191,45.56,81.39,70.0,43.0,0.0,anomaly_case
discharge,2010-06-28 19:01:09,4,B0041,139,3135,03135.csv,0.8968901443572698,,,296.35527777777776,3.0233333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,58,False,58.0,1.1194574527298191,44.84,80.12,70.0,43.0,0.0,anomaly_case
discharge,2010-06-29 00:44:00,4,B0041,143,3139,03139.csv,0.8862133472800153,,,302.06944444444446,0.5311111111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,59,False,59.0,1.1194574527298191,44.31,79.16,70.0,43.0,0.0,anomaly_case
discharge,2010-06-29 05:14:48,4,B0041,145,3141,03141.csv,0.8931124136187014,,,306.5827777777778,3.0236111111111112,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,60,False,60.0,1.1194574527298191,44.66,79.78,70.0,43.0,0.0,anomaly_case
discharge,2010-06-29 09:44:58,4,B0041,147,3143,03143.csv,0.880898507091054,,,311.0855555555556,3.0236111111111112,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,61,False,61.0,1.1194574527298191,44.04,78.69,70.0,43.0,0.0,anomaly_case
discharge,2010-06-29 14:14:43,4,B0041,149,3145,03145.csv,0.8798879382023741,,,315.5813888888889,3.0230555555555556,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,62,False,62.0,1.1194574527298191,43.99,78.6,70.0,43.0,0.0,anomaly_case
discharge,2010-06-29 18:44:01,4,B0041,151,3147,03147.csv,0.8682347537115443,,,320.0697222222222,3.0233333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,63,False,63.0,1.1194574527298191,43.41,77.56,70.0,43.0,0.0,anomaly_case
discharge,2010-06-30 00:24:32,4,B0041,155,3151,03151.csv,0.8443569490395516,,,325.745,0.5308333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,64,False,64.0,1.1194574527298191,42.22,75.43,70.0,43.0,0.0,anomaly_case
discharge,2010-06-30 04:53:18,4,B0041,157,3153,03153.csv,0.8657093203148538,,,330.22444444444443,3.023888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,65,False,65.0,1.1194574527298191,43.29,77.33,70.0,43.0,0.0,anomaly_case
discharge,2010-06-30 09:21:28,4,B0041,159,3155,03155.csv,0.848696904019178,,,334.69388888888886,3.0236111111111112,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,66,False,66.0,1.1194574527298191,42.43,75.81,70.0,43.0,0.0,anomaly_case
discharge,2010-06-30 13:49:07,4,B0041,161,3157,03157.csv,0.8364948433646345,,,339.15472222222223,3.0233333333333334,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.0,4A_1A_mixed,0.3,valid,False,False,67,False,67.0,1.1194574527298191,41.82,74.72,70.0,43.0,0.0,anomaly_case
discharge,2010-06-03 20:31:02,22,B0042,2,1532,01532.csv,1.7287126633755356,,,2.026111111111111,0.5302777777777777,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,1,False,1.0,1.7282350363146088,86.44,100.03,70.0,104.0,103.0,anomaly_case
discharge,2010-06-04 00:29:30,22,B0042,4,1534,01534.csv,1.7314706281853145,,,6.000555555555556,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,2,False,2.0,1.7282350363146088,86.57,100.19,70.0,104.0,102.0,anomaly_case
discharge,2010-06-04 04:26:46,22,B0042,6,1536,01536.csv,1.7282350363146088,,,9.955,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,3,False,3.0,1.7282350363146088,86.41,100.0,70.0,104.0,101.0,anomaly_case
discharge,2010-06-04 08:23:18,22,B0042,8,1538,01538.csv,1.720344742291621,,,13.897222222222222,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,4,False,4.0,1.7282350363146088,86.02,99.54,70.0,104.0,100.0,anomaly_case
discharge,2010-06-04 12:19:17,22,B0042,10,1540,01540.csv,1.7221734367707635,,,17.830277777777777,3.018611111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,5,False,5.0,1.7282350363146088,86.11,99.65,70.0,104.0,99.0,anomaly_case
discharge,2010-06-04 17:26:07,22,B0042,14,1544,01544.csv,0.0,,,22.944166666666668,0.5286111111111111,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,zero,True,False,6,True,,1.7282350363146088,,,70.0,104.0,98.0,anomaly_case
discharge,2010-06-04 21:08:00,22,B0042,16,1546,01546.csv,1.708669577331945,,,26.642222222222223,2.9386111111111113,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,7,False,6.0,1.7282350363146088,85.43,98.87,70.0,104.0,97.0,anomaly_case
discharge,2010-06-05 01:02:33,22,B0042,18,1548,01548.csv,1.7036476485918646,,,30.551388888888887,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,8,False,7.0,1.7282350363146088,85.18,98.58,70.0,104.0,96.0,anomaly_case
discharge,2010-06-05 04:56:47,22,B0042,20,1550,01550.csv,1.6958375743577971,,,34.45527777777778,3.0194444444444444,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,9,False,8.0,1.7282350363146088,84.79,98.13,70.0,104.0,95.0,anomaly_case
discharge,2010-06-05 08:50:47,22,B0042,22,1552,01552.csv,1.6949064846676911,,,38.35527777777778,3.0191666666666666,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,10,False,9.0,1.7282350363146088,84.75,98.07,70.0,104.0,94.0,anomaly_case
discharge,2010-06-05 13:56:03,22,B0042,26,1556,01556.csv,1.6874768094352457,,,43.44305555555555,0.5288888888888889,F,QA_issue,anomaly,4°C_22°C_mixed,4A_1A_mixed,NASA_30%fade,2.2,4A_1A_mixed,0.3,valid,False,False,11,False,10.0,1.7282350363146088,84.37,97.64,70.0,104.0,93.0,anomaly_case
