type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,group,end_reason,analysis_role,cap_flag,discharge_cycle_no,init_cap,SOH,eol_cycle,RUL
discharge,2009-04-14 10:33:23,43,B0029,49,1402,01402.csv,1.7379128985265808,,,C,censored,comparison,valid,21,1.815750429913437,95.71,,
discharge,2009-04-14 13:36:17,43,B0029,51,1404,01404.csv,1.7224270683625882,,,C,censored,comparison,valid,22,1.815750429913437,94.86,,
discharge,2009-04-14 16:39:25,43,B0029,53,1406,01406.csv,1.7184213765608034,,,C,censored,comparison,valid,23,1.815750429913437,94.64,,
discharge,2009-04-14 19:42:47,43,B0029,55,1408,01408.csv,1.7010220930648232,,,C,censored,comparison,valid,24,1.815750429913437,93.68,,
discharge,2009-04-14 22:45:53,43,B0029,57,1410,01410.csv,1.693698739563104,,,C,censored,comparison,valid,25,1.815750429913437,93.28,,
discharge,2009-04-15 14:58:30,43,B0029,61,1414,01414.csv,1.713072721286705,,,C,censored,comparison,valid,26,1.815750429913437,94.35,,
discharge,2009-04-15 18:01:43,43,B0029,63,1416,01416.csv,1.6976972688567131,,,C,censored,comparison,valid,27,1.815750429913437,93.5,,
discharge,2009-04-15 21:02:58,43,B0029,65,1418,01418.csv,1.6899314034061208,,,C,censored,comparison,valid,28,1.815750429913437,93.07,,
discharge,2009-04-16 00:05:00,43,B0029,67,1420,01420.csv,1.685023551367069,,,C,censored,comparison,valid,29,1.815750429913437,92.8,,
discharge,2009-04-16 03:06:43,43,B0029,69,1422,01422.csv,1.678389965463405,,,C,censored,comparison,valid,30,1.815750429913437,92.44,,
discharge,2009-04-16 10:13:36,43,B0029,73,1426,01426.csv,1.6737947494868326,,,C,censored,comparison,valid,31,1.815750429913437,92.18,,
discharge,2009-04-16 13:14:46,43,B0029,75,1428,01428.csv,1.6687898927884717,,,C,censored,comparison,valid,32,1.815750429913437,91.91,,
discharge,2009-04-16 16:16:19,43,B0029,77,1430,01430.csv,1.6492566306631429,,,C,censored,comparison,valid,33,1.815750429913437,90.83,,
discharge,2009-04-16 19:17:26,43,B0029,79,1432,01432.csv,1.6409676757039668,,,C,censored,comparison,valid,34,1.815750429913437,90.37,,
discharge,2009-04-16 22:17:17,43,B0029,81,1434,01434.csv,1.6456360229757092,,,C,censored,comparison,valid,35,1.815750429913437,90.63,,
discharge,2009-04-17 09:45:34,43,B0029,85,1438,01438.csv,1.654547743574037,,,C,censored,comparison,valid,36,1.815750429913437,91.12,,
discharge,2009-04-17 12:46:29,43,B0029,87,1440,01440.csv,1.6461201520877546,,,C,censored,comparison,valid,37,1.815750429913437,90.66,,
discharge,2009-04-17 15:46:53,43,B0029,89,1442,01442.csv,1.6275119188151763,,,C,censored,comparison,valid,38,1.815750429913437,89.63,,
discharge,2009-04-17 18:47:33,43,B0029,91,1444,01444.csv,1.6200530533464497,,,C,censored,comparison,valid,39,1.815750429913437,89.22,,
discharge,2009-04-17 21:46:23,43,B0029,93,1446,01446.csv,1.612079811711934,,,C,censored,comparison,valid,40,1.815750429913437,88.78,,
discharge,2009-04-07 16:31:01,43,B0030,1,2900,02900.csv,1.6560706096175404,,,C,censored,comparison,valid,1,1.751755031874225,94.54,,
discharge,2009-04-07 19:44:26,43,B0030,3,2902,02902.csv,1.7815548749509116,,,C,censored,comparison,valid,2,1.751755031874225,101.7,,
discharge,2009-04-07 22:58:18,43,B0030,5,2904,02904.csv,1.761969227822918,,,C,censored,comparison,valid,3,1.751755031874225,100.58,,
discharge,2009-04-08 02:11:30,43,B0030,7,2906,02906.csv,1.751755031874225,,,C,censored,comparison,valid,4,1.751755031874225,100.0,,
discharge,2009-04-08 05:23:26,43,B0030,9,2908,02908.csv,1.7381688070362076,,,C,censored,comparison,valid,5,1.751755031874225,99.22,,
discharge,2009-04-09 10:24:58,43,B0030,13,2912,02912.csv,1.750674529346134,,,C,censored,comparison,valid,6,1.751755031874225,99.94,,
discharge,2009-04-09 13:33:59,43,B0030,15,2914,02914.csv,1.7491047649061158,,,C,censored,comparison,valid,7,1.751755031874225,99.85,,
discharge,2009-04-09 16:42:43,43,B0030,17,2916,02916.csv,1.7252544028765475,,,C,censored,comparison,valid,8,1.751755031874225,98.49,,
discharge,2009-04-09 19:50:50,43,B0030,19,2918,02918.csv,1.7112621367644252,,,C,censored,comparison,valid,9,1.751755031874225,97.69,,
discharge,2009-04-09 22:58:17,43,B0030,21,2920,02920.csv,1.6990418392711273,,,C,censored,comparison,valid,10,1.751755031874225,96.99,,
discharge,2009-04-10 12:49:04,43,B0030,25,2924,02924.csv,1.7185770039532977,,,C,censored,comparison,valid,11,1.751755031874225,98.11,,
discharge,2009-04-10 15:54:20,43,B0030,27,2926,02926.csv,1.70324722921867,,,C,censored,comparison,valid,12,1.751755031874225,97.23,,
discharge,2009-04-10 18:59:06,43,B0030,29,2928,02928.csv,1.689458044662304,,,C,censored,comparison,valid,13,1.751755031874225,96.44,,
discharge,2009-04-10 22:03:26,43,B0030,31,2930,02930.csv,1.6756136292719177,,,C,censored,comparison,valid,14,1.751755031874225,95.65,,
discharge,2009-04-11 01:08:27,43,B0030,33,2932,02932.csv,1.6718407140871654,,,C,censored,comparison,valid,15,1.751755031874225,95.44,,
discharge,2009-04-13 09:51:27,43,B0030,37,2936,02936.csv,1.7233056681204446,,,C,censored,comparison,valid,16,1.751755031874225,98.38,,
discharge,2009-04-13 12:55:24,43,B0030,39,2938,02938.csv,1.709207290507283,,,C,censored,comparison,valid,17,1.751755031874225,97.57,,
discharge,2009-04-13 15:59:56,43,B0030,41,2940,02940.csv,1.684001734344571,,,C,censored,comparison,valid,18,1.751755031874225,96.13,,
discharge,2009-04-13 19:04:39,43,B0030,43,2942,02942.csv,1.66898698813004,,,C,censored,comparison,valid,19,1.751755031874225,95.28,,
discharge,2009-04-13 22:09:45,43,B0030,45,2944,02944.csv,1.6620689362837142,,,C,censored,comparison,valid,20,1.751755031874225,94.88,,
discharge,2009-04-14 10:33:23,43,B0030,49,2948,02948.csv,1.6687049625248174,,,C,censored,comparison,valid,21,1.751755031874225,95.26,,
discharge,2009-04-14 13:36:17,43,B0030,51,2950,02950.csv,1.652762183550463,,,C,censored,comparison,valid,22,1.751755031874225,94.35,,
discharge,2009-04-14 16:39:25,43,B0030,53,2952,02952.csv,1.648481366235244,,,C,censored,comparison,valid,23,1.751755031874225,94.1,,
discharge,2009-04-14 19:42:47,43,B0030,55,2954,02954.csv,1.6307406443132095,,,C,censored,comparison,valid,24,1.751755031874225,93.09,,
discharge,2009-04-14 22:45:53,43,B0030,57,2956,02956.csv,1.62323023017929,,,C,censored,comparison,valid,25,1.751755031874225,92.66,,
discharge,2009-04-15 14:58:30,43,B0030,61,2960,02960.csv,1.654190654039439,,,C,censored,comparison,valid,26,1.751755031874225,94.43,,
discharge,2009-04-15 18:01:43,43,B0030,63,2962,02962.csv,1.638514396616985,,,C,censored,comparison,valid,27,1.751755031874225,93.54,,
discharge,2009-04-15 21:02:58,43,B0030,65,2964,02964.csv,1.618847673357618,,,C,censored,comparison,valid,28,1.751755031874225,92.41,,
discharge,2009-04-16 00:05:00,43,B0030,67,2966,02966.csv,1.6134212267751404,,,C,censored,comparison,valid,29,1.751755031874225,92.1,,
discharge,2009-04-16 03:06:43,43,B0030,69,2968,02968.csv,1.6066443601761986,,,C,censored,comparison,valid,30,1.751755031874225,91.72,,
discharge,2009-04-16 10:13:36,43,B0030,73,2972,02972.csv,1.6138387876938998,,,C,censored,comparison,valid,31,1.751755031874225,92.13,,
discharge,2009-04-16 13:14:46,43,B0030,75,2974,02974.csv,1.596329501327274,,,C,censored,comparison,valid,32,1.751755031874225,91.13,,
discharge,2009-04-16 16:16:19,43,B0030,77,2976,02976.csv,1.589078586740699,,,C,censored,comparison,valid,33,1.751755031874225,90.71,,
discharge,2009-04-16 19:17:26,43,B0030,79,2978,02978.csv,1.5805481432309574,,,C,censored,comparison,valid,34,1.751755031874225,90.23,,
discharge,2009-04-16 22:17:17,43,B0030,81,2980,02980.csv,1.584613105427081,,,C,censored,comparison,valid,35,1.751755031874225,90.46,,
discharge,2009-04-17 09:45:34,43,B0030,85,2984,02984.csv,1.5936651221220737,,,C,censored,comparison,valid,36,1.751755031874225,90.98,,
discharge,2009-04-17 12:46:29,43,B0030,87,2986,02986.csv,1.5849874126960888,,,C,censored,comparison,valid,37,1.751755031874225,90.48,,
discharge,2009-04-17 15:46:53,43,B0030,89,2988,02988.csv,1.5787064969416462,,,C,censored,comparison,valid,38,1.751755031874225,90.12,,
discharge,2009-04-17 18:47:33,43,B0030,91,2990,02990.csv,1.570705516096967,,,C,censored,comparison,valid,39,1.751755031874225,89.66,,
discharge,2009-04-17 21:46:23,43,B0030,93,2992,02992.csv,1.562780404428482,,,C,censored,comparison,valid,40,1.751755031874225,89.21,,
discharge,2009-04-07 16:31:01,43,B0031,1,4161,04161.csv,1.6666751942525773,,,C,censored,comparison,valid,1,1.8044387333514835,92.37,,
discharge,2009-04-07 19:44:26,43,B0031,3,4163,04163.csv,1.8328583629543171,,,C,censored,comparison,valid,2,1.8044387333514835,101.57,,
discharge,2009-04-07 22:58:18,43,B0031,5,4165,04165.csv,1.8139835002945135,,,C,censored,comparison,valid,3,1.8044387333514835,100.53,,
discharge,2009-04-08 02:11:30,43,B0031,7,4167,04167.csv,1.8044387333514835,,,C,censored,comparison,valid,4,1.8044387333514835,100.0,,
discharge,2009-04-08 05:23:26,43,B0031,9,4169,04169.csv,1.802147684291295,,,C,censored,comparison,valid,5,1.8044387333514835,99.87,,
discharge,2009-04-09 10:24:58,43,B0031,13,4173,04173.csv,1.7715647509798835,,,C,censored,comparison,valid,6,1.8044387333514835,98.18,,
discharge,2009-04-09 13:33:59,43,B0031,15,4175,04175.csv,1.8139928165779544,,,C,censored,comparison,valid,7,1.8044387333514835,100.53,,
discharge,2009-04-09 16:42:43,43,B0031,17,4177,04177.csv,1.8013261041198854,,,C,censored,comparison,valid,8,1.8044387333514835,99.83,,
discharge,2009-04-09 19:50:50,43,B0031,19,4179,04179.csv,1.7883722583933568,,,C,censored,comparison,valid,9,1.8044387333514835,99.11,,
discharge,2009-04-09 22:58:17,43,B0031,21,4181,04181.csv,1.776540165737316,,,C,censored,comparison,valid,10,1.8044387333514835,98.45,,
discharge,2009-04-10 12:49:04,43,B0031,25,4185,04185.csv,1.7856209131823229,,,C,censored,comparison,valid,11,1.8044387333514835,98.96,,
discharge,2009-04-10 15:54:20,43,B0031,27,4187,04187.csv,1.781363403668594,,,C,censored,comparison,valid,12,1.8044387333514835,98.72,,
discharge,2009-04-10 18:59:06,43,B0031,29,4189,04189.csv,1.768489838397124,,,C,censored,comparison,valid,13,1.8044387333514835,98.01,,
discharge,2009-04-10 22:03:26,43,B0031,31,4191,04191.csv,1.766505238291406,,,C,censored,comparison,valid,14,1.8044387333514835,97.9,,
discharge,2009-04-11 01:08:27,43,B0031,33,4193,04193.csv,1.751740527921767,,,C,censored,comparison,valid,15,1.8044387333514835,97.08,,
discharge,2009-04-13 09:51:27,43,B0031,37,4197,04197.csv,1.7352349314055016,,,C,censored,comparison,valid,16,1.8044387333514835,96.16,,
discharge,2009-04-13 12:55:24,43,B0031,39,4199,04199.csv,1.7782778274549178,,,C,censored,comparison,valid,17,1.8044387333514835,98.55,,
discharge,2009-04-13 15:59:56,43,B0031,41,4201,04201.csv,1.7649894859707391,,,C,censored,comparison,valid,18,1.8044387333514835,97.81,,
discharge,2009-04-13 19:04:39,43,B0031,43,4203,04203.csv,1.762591283533551,,,C,censored,comparison,valid,19,1.8044387333514835,97.68,,
discharge,2009-04-13 22:09:45,43,B0031,45,4205,04205.csv,1.744314576121582,,,C,censored,comparison,valid,20,1.8044387333514835,96.67,,
discharge,2009-04-14 10:33:23,43,B0031,49,4209,04209.csv,1.7628373753518478,,,C,censored,comparison,valid,21,1.8044387333514835,97.69,,
discharge,2009-04-14 13:36:17,43,B0031,51,4211,04211.csv,1.747857930947971,,,C,censored,comparison,valid,22,1.8044387333514835,96.86,,
discharge,2009-04-14 16:39:25,43,B0031,53,4213,04213.csv,1.7441167338864991,,,C,censored,comparison,valid,23,1.8044387333514835,96.66,,
discharge,2009-04-14 19:42:47,43,B0031,55,4215,04215.csv,1.7268422932817389,,,C,censored,comparison,valid,24,1.8044387333514835,95.7,,
discharge,2009-04-14 22:45:53,43,B0031,57,4217,04217.csv,1.7203093493042263,,,C,censored,comparison,valid,25,1.8044387333514835,95.34,,
discharge,2009-04-15 14:58:30,43,B0031,61,4221,04221.csv,1.7394245516699778,,,C,censored,comparison,valid,26,1.8044387333514835,96.4,,
discharge,2009-04-15 18:01:43,43,B0031,63,4223,04223.csv,1.7367384416372014,,,C,censored,comparison,valid,27,1.8044387333514835,96.25,,
discharge,2009-04-15 21:02:58,43,B0031,65,4225,04225.csv,1.716963468448543,,,C,censored,comparison,valid,28,1.8044387333514835,95.15,,
discharge,2009-04-16 00:05:00,43,B0031,67,4227,04227.csv,1.7127773558366357,,,C,censored,comparison,valid,29,1.8044387333514835,94.92,,
discharge,2009-04-16 03:06:43,43,B0031,69,4229,04229.csv,1.7061083466554066,,,C,censored,comparison,valid,30,1.8044387333514835,94.55,,
discharge,2009-04-16 10:13:36,43,B0031,73,4233,04233.csv,1.713732696207521,,,C,censored,comparison,valid,31,1.8044387333514835,94.97,,
discharge,2009-04-16 13:14:46,43,B0031,75,4235,04235.csv,1.7093475797926974,,,C,censored,comparison,valid,32,1.8044387333514835,94.73,,
discharge,2009-04-16 16:16:19,43,B0031,77,4237,04237.csv,1.690100045411559,,,C,censored,comparison,valid,33,1.8044387333514835,93.66,,
discharge,2009-04-16 19:17:26,43,B0031,79,4239,04239.csv,1.6946883343387664,,,C,censored,comparison,valid,34,1.8044387333514835,93.92,,
discharge,2009-04-16 22:17:17,43,B0031,81,4241,04241.csv,1.687010991299212,,,C,censored,comparison,valid,35,1.8044387333514835,93.49,,
discharge,2009-04-17 09:45:34,43,B0031,85,4245,04245.csv,1.6957069027070075,,,C,censored,comparison,valid,36,1.8044387333514835,93.97,,
discharge,2009-04-17 12:46:29,43,B0031,87,4247,04247.csv,1.687696889615565,,,C,censored,comparison,valid,37,1.8044387333514835,93.53,,
discharge,2009-04-17 15:46:53,43,B0031,89,4249,04249.csv,1.6819617127259294,,,C,censored,comparison,valid,38,1.8044387333514835,93.21,,
discharge,2009-04-17 18:47:33,43,B0031,91,4251,04251.csv,1.6750033888978846,,,C,censored,comparison,valid,39,1.8044387333514835,92.83,,
discharge,2009-04-17 21:46:23,43,B0031,93,4253,04253.csv,1.6672987794846676,,,C,censored,comparison,valid,40,1.8044387333514835,92.4,,
discharge,2009-04-07 16:31:01,43,B0032,1,1013,01013.csv,1.704864107351214,,,C,censored,comparison,valid,1,1.8654947184112376,91.39,,
discharge,2009-04-07 19:44:26,43,B0032,3,1015,01015.csv,1.8940319526948568,,,C,censored,comparison,valid,2,1.8654947184112376,101.53,,
discharge,2009-04-07 22:58:18,43,B0032,5,1017,01017.csv,1.8747686491853093,,,C,censored,comparison,valid,3,1.8654947184112376,100.5,,
discharge,2009-04-08 02:11:30,43,B0032,7,1019,01019.csv,1.8654947184112376,,,C,censored,comparison,valid,4,1.8654947184112376,100.0,,
discharge,2009-04-08 05:23:26,43,B0032,9,1021,01021.csv,1.8527398169018068,,,C,censored,comparison,valid,5,1.8654947184112376,99.32,,
discharge,2009-04-09 10:24:58,43,B0032,13,1025,01025.csv,1.844174397003866,,,C,censored,comparison,valid,6,1.8654947184112376,98.86,,
discharge,2009-04-09 13:33:59,43,B0032,15,1027,01027.csv,1.8430238477512757,,,C,censored,comparison,valid,7,1.8654947184112376,98.8,,
discharge,2009-04-09 16:42:43,43,B0032,17,1029,01029.csv,1.8302818174911863,,,C,censored,comparison,valid,8,1.8654947184112376,98.11,,
discharge,2009-04-09 19:50:50,43,B0032,19,1031,01031.csv,1.8173838456081812,,,C,censored,comparison,valid,9,1.8654947184112376,97.42,,
discharge,2009-04-09 22:58:17,43,B0032,21,1033,01033.csv,1.805799298110468,,,C,censored,comparison,valid,10,1.8654947184112376,96.8,,
discharge,2009-04-10 12:49:04,43,B0032,25,1037,01037.csv,1.8149829605049184,,,C,censored,comparison,valid,11,1.8654947184112376,97.29,,
discharge,2009-04-10 15:54:20,43,B0032,27,1039,01039.csv,1.7995150369321795,,,C,censored,comparison,valid,12,1.8654947184112376,96.46,,
discharge,2009-04-10 18:59:06,43,B0032,29,1041,01041.csv,1.7866516942518147,,,C,censored,comparison,valid,13,1.8654947184112376,95.77,,
discharge,2009-04-10 22:03:26,43,B0032,31,1043,01043.csv,1.7735550719416031,,,C,censored,comparison,valid,14,1.8654947184112376,95.07,,
discharge,2009-04-11 01:08:27,43,B0032,33,1045,01045.csv,1.769995333364443,,,C,censored,comparison,valid,15,1.8654947184112376,94.88,,
discharge,2009-04-13 09:51:27,43,B0032,37,1049,01049.csv,1.799526080374287,,,C,censored,comparison,valid,16,1.8654947184112376,96.46,,
discharge,2009-04-13 12:55:24,43,B0032,39,1051,01051.csv,1.7968530684449833,,,C,censored,comparison,valid,17,1.8654947184112376,96.32,,
discharge,2009-04-13 15:59:56,43,B0032,41,1053,01053.csv,1.7838265504081745,,,C,censored,comparison,valid,18,1.8654947184112376,95.62,,
discharge,2009-04-13 19:04:39,43,B0032,43,1055,01055.csv,1.7696444491040102,,,C,censored,comparison,valid,19,1.8654947184112376,94.86,,
discharge,2009-04-13 22:09:45,43,B0032,45,1057,01057.csv,1.7512940457049684,,,C,censored,comparison,valid,20,1.8654947184112376,93.88,,
discharge,2009-04-14 10:33:23,43,B0032,49,1061,01061.csv,1.7697554297961993,,,C,censored,comparison,valid,21,1.8654947184112376,94.87,,
discharge,2009-04-14 13:36:17,43,B0032,51,1063,01063.csv,1.7547726933914918,,,C,censored,comparison,valid,22,1.8654947184112376,94.06,,
discharge,2009-04-14 16:39:25,43,B0032,53,1065,01065.csv,1.7389166355812984,,,C,censored,comparison,valid,23,1.8654947184112376,93.21,,
discharge,2009-04-14 19:42:47,43,B0032,55,1067,01067.csv,1.7337200518764075,,,C,censored,comparison,valid,24,1.8654947184112376,92.94,,
discharge,2009-04-14 22:45:53,43,B0032,57,1069,01069.csv,1.7150972597500092,,,C,censored,comparison,valid,25,1.8654947184112376,91.94,,
discharge,2009-04-15 14:58:30,43,B0032,61,1073,01073.csv,1.7462926148815636,,,C,censored,comparison,valid,26,1.8654947184112376,93.61,,
discharge,2009-04-15 18:01:43,43,B0032,63,1075,01075.csv,1.719149261914565,,,C,censored,comparison,valid,27,1.8654947184112376,92.16,,
discharge,2009-04-15 21:02:58,43,B0032,65,1077,01077.csv,1.711582246191498,,,C,censored,comparison,valid,28,1.8654947184112376,91.75,,
discharge,2009-04-16 00:05:00,43,B0032,67,1079,01079.csv,1.69510511952259,,,C,censored,comparison,valid,29,1.8654947184112376,90.87,,
discharge,2009-04-16 03:06:43,43,B0032,69,1081,01081.csv,1.7005124371100973,,,C,censored,comparison,valid,30,1.8654947184112376,91.16,,
discharge,2009-04-16 10:13:36,43,B0032,73,1085,01085.csv,1.7080989351250158,,,C,censored,comparison,valid,31,1.8654947184112376,91.56,,
discharge,2009-04-16 13:14:46,43,B0032,75,1087,01087.csv,1.691435430587127,,,C,censored,comparison,valid,32,1.8654947184112376,90.67,,
discharge,2009-04-16 16:16:19,43,B0032,77,1089,01089.csv,1.6844494328889932,,,C,censored,comparison,valid,33,1.8654947184112376,90.3,,
discharge,2009-04-16 19:17:26,43,B0032,79,1091,01091.csv,1.664037581688075,,,C,censored,comparison,valid,34,1.8654947184112376,89.2,,
discharge,2009-04-16 22:17:17,43,B0032,81,1093,01093.csv,1.6686372014231974,,,C,censored,comparison,valid,35,1.8654947184112376,89.45,,
discharge,2009-04-17 09:45:34,43,B0032,85,1097,01097.csv,1.6899344075625968,,,C,censored,comparison,valid,36,1.8654947184112376,90.59,,
discharge,2009-04-17 12:46:29,43,B0032,87,1099,01099.csv,1.669431712846442,,,C,censored,comparison,valid,37,1.8654947184112376,89.49,,
discharge,2009-04-17 15:46:53,43,B0032,89,1101,01101.csv,1.6634226761839213,,,C,censored,comparison,valid,38,1.8654947184112376,89.17,,
discharge,2009-04-17 18:47:33,43,B0032,91,1103,01103.csv,1.643615219594737,,,C,censored,comparison,valid,39,1.8654947184112376,88.11,,
discharge,2009-04-17 21:46:23,43,B0032,93,1105,01105.csv,1.6358000873538243,,,C,censored,comparison,valid,40,1.8654947184112376,87.69,,
