type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,group,end_reason,analysis_role,cap_flag,discharge_cycle_no,init_cap,SOH,eol_cycle,RUL
discharge,2008-05-01 23:10:15,24,B0005,197,5318,05318.csv,1.6945798601797897,,,A,EOL,main,valid,60,1.835349194223408,92.33,107.0,47.0
discharge,2008-05-02 03:53:34,24,B0005,201,5322,05322.csv,1.6849029086609286,,,A,EOL,main,valid,61,1.835349194223408,91.8,107.0,46.0
discharge,2008-05-02 08:44:40,24,B0005,205,5326,05326.csv,1.6744741591159715,,,A,EOL,main,valid,62,1.835349194223408,91.23,107.0,45.0
discharge,2008-05-02 13:43:05,24,B0005,209,5330,05330.csv,1.6745692479879102,,,A,EOL,main,valid,63,1.835349194223408,91.24,107.0,44.0
discharge,2008-05-02 19:07:48,24,B0005,213,5334,05334.csv,1.663716375981405,,,A,EOL,main,valid,64,1.835349194223408,90.65,107.0,43.0
discharge,2008-05-02 23:24:17,24,B0005,215,5336,05336.csv,1.659013868748246,,,A,EOL,main,valid,65,1.835349194223408,90.39,107.0,42.0
discharge,2008-05-03 04:13:08,24,B0005,219,5340,05340.csv,1.6538540573335014,,,A,EOL,main,valid,66,1.835349194223408,90.11,107.0,41.0
discharge,2008-05-03 09:10:19,24,B0005,223,5344,05344.csv,1.642653782130131,,,A,EOL,main,valid,67,1.835349194223408,89.5,107.0,40.0
discharge,2008-05-03 14:04:34,24,B0005,227,5348,05348.csv,1.6378578430223698,,,A,EOL,main,valid,68,1.835349194223408,89.24,107.0,39.0
discharge,2008-05-03 18:58:13,24,B0005,231,5352,05352.csv,1.6327350407099108,,,A,EOL,main,valid,69,1.835349194223408,88.96,107.0,38.0
discharge,2008-05-03 23:42:30,24,B0005,235,5356,05356.csv,1.6277528915533617,,,A,EOL,main,valid,70,1.835349194223408,88.69,107.0,37.0
discharge,2008-05-04 04:41:40,24,B0005,239,5360,05360.csv,1.622125485521159,,,A,EOL,main,valid,71,1.835349194223408,88.38,107.0,36.0
discharge,2008-05-04 09:40:11,24,B0005,243,5364,05364.csv,1.6113256603765849,,,A,EOL,main,valid,72,1.835349194223408,87.79,107.0,35.0
discharge,2008-05-04 14:38:13,24,B0005,247,5368,05368.csv,1.6065631397488385,,,A,EOL,main,valid,73,1.835349194223408,87.53,107.0,34.0
discharge,2008-05-04 19:37:07,24,B0005,251,5372,05372.csv,1.6015142233917594,,,A,EOL,main,valid,74,1.835349194223408,87.26,107.0,33.0
discharge,2008-05-05 00:35:53,24,B0005,255,5376,05376.csv,1.590369231400328,,,A,EOL,main,valid,75,1.835349194223408,86.65,107.0,32.0
discharge,2008-05-05 05:28:13,24,B0005,259,5380,05380.csv,1.5857889968242211,,,A,EOL,main,valid,76,1.835349194223408,86.4,107.0,31.0
discharge,2008-05-05 11:41:31,24,B0005,263,5384,05384.csv,1.5849430707374117,,,A,EOL,main,valid,77,1.835349194223408,86.36,107.0,30.0
discharge,2008-05-05 20:40:08,24,B0005,265,5386,05386.csv,1.5955263892495937,,,A,EOL,main,valid,78,1.835349194223408,86.93,107.0,29.0
discharge,2008-05-06 01:38:46,24,B0005,269,5390,05390.csv,1.5747301747801037,,,A,EOL,main,valid,79,1.835349194223408,85.8,107.0,28.0
discharge,2008-05-06 06:37:06,24,B0005,273,5394,05394.csv,1.5649019950937946,,,A,EOL,main,valid,80,1.835349194223408,85.26,107.0,27.0
discharge,2008-05-06 11:25:21,24,B0005,277,5398,05398.csv,1.5597659473370362,,,A,EOL,main,valid,81,1.835349194223408,84.98,107.0,26.0
discharge,2008-05-06 16:23:36,24,B0005,281,5402,05402.csv,1.5594815668184234,,,A,EOL,main,valid,82,1.835349194223408,84.97,107.0,25.0
discharge,2008-05-06 21:21:49,24,B0005,285,5406,05406.csv,1.55468935359061,,,A,EOL,main,valid,83,1.835349194223408,84.71,107.0,24.0
discharge,2008-05-07 02:17:25,24,B0005,289,5410,05410.csv,1.5488741079890418,,,A,EOL,main,valid,84,1.835349194223408,84.39,107.0,23.0
discharge,2008-05-07 07:04:02,24,B0005,293,5414,05414.csv,1.538236598942558,,,A,EOL,main,valid,85,1.835349194223408,83.81,107.0,22.0
discharge,2008-05-07 12:01:49,24,B0005,297,5418,05418.csv,1.527914258251028,,,A,EOL,main,valid,86,1.835349194223408,83.25,107.0,21.0
discharge,2008-05-07 16:59:29,24,B0005,301,5422,05422.csv,1.5285252629756445,,,A,EOL,main,valid,87,1.835349194223408,83.28,107.0,20.0
discharge,2008-05-07 21:56:09,24,B0005,305,5426,05426.csv,1.522647325284378,,,A,EOL,main,valid,88,1.835349194223408,82.96,107.0,19.0
discharge,2008-05-08 02:53:49,24,B0005,309,5430,05430.csv,1.5174859938489869,,,A,EOL,main,valid,89,1.835349194223408,82.68,107.0,18.0
discharge,2008-05-09 12:25:07,24,B0005,312,5433,05433.csv,1.605818899130659,,,A,EOL,main,valid,90,1.835349194223408,87.49,107.0,17.0
discharge,2008-05-09 20:28:09,24,B0005,315,5436,05436.csv,1.5638491446744425,,,A,EOL,main,valid,91,1.835349194223408,85.21,107.0,16.0
discharge,2008-05-10 01:21:56,24,B0005,319,5440,05440.csv,1.5480915247767786,,,A,EOL,main,valid,92,1.835349194223408,84.35,107.0,15.0
discharge,2008-05-10 06:18:12,24,B0005,323,5444,05444.csv,1.5323755631868592,,,A,EOL,main,valid,93,1.835349194223408,83.49,107.0,14.0
discharge,2008-05-10 11:16:04,24,B0005,327,5448,05448.csv,1.5269528268489705,,,A,EOL,main,valid,94,1.835349194223408,83.2,107.0,13.0
discharge,2008-05-10 16:11:56,24,B0005,331,5452,05452.csv,1.5169573017136326,,,A,EOL,main,valid,95,1.835349194223408,82.65,107.0,12.0
discharge,2008-05-10 21:07:54,24,B0005,335,5456,05456.csv,1.511897596014269,,,A,EOL,main,valid,96,1.835349194223408,82.38,107.0,11.0
discharge,2008-05-11 02:05:21,24,B0005,339,5460,05460.csv,1.5065638960681105,,,A,EOL,main,valid,97,1.835349194223408,82.09,107.0,10.0
discharge,2008-05-11 06:55:27,24,B0005,343,5464,05464.csv,1.5015453526671363,,,A,EOL,main,valid,98,1.835349194223408,81.81,107.0,9.0
discharge,2008-05-11 11:52:47,24,B0005,347,5468,05468.csv,1.4908444050400238,,,A,EOL,main,valid,99,1.835349194223408,81.23,107.0,8.0
discharge,2008-05-11 16:49:58,24,B0005,351,5472,05472.csv,1.485868384561201,,,A,EOL,main,valid,100,1.835349194223408,80.96,107.0,7.0
discharge,2008-05-11 21:47:12,24,B0005,355,5476,05476.csv,1.480413677976106,,,A,EOL,main,valid,101,1.835349194223408,80.66,107.0,6.0
discharge,2008-05-12 02:36:58,24,B0005,359,5480,05480.csv,1.4752095869031632,,,A,EOL,main,valid,102,1.835349194223408,80.38,107.0,5.0
discharge,2008-05-12 12:56:34,24,B0005,363,5484,05484.csv,1.4859035988304024,,,A,EOL,main,valid,103,1.835349194223408,80.96,107.0,4.0
discharge,2008-05-12 18:59:59,24,B0005,366,5487,05487.csv,1.4960918298136696,,,A,EOL,main,valid,104,1.835349194223408,81.52,107.0,3.0
discharge,2008-05-12 23:53:17,24,B0005,370,5491,05491.csv,1.4808005946928984,,,A,EOL,main,valid,105,1.835349194223408,80.68,107.0,2.0
discharge,2008-05-13 04:35:25,24,B0005,374,5495,05495.csv,1.4697543268466824,,,A,EOL,main,valid,106,1.835349194223408,80.08,107.0,1.0
discharge,2008-05-13 09:24:04,24,B0005,378,5499,05499.csv,1.4539012274845928,,,A,EOL,main,valid,107,1.835349194223408,79.22,107.0,0.0
discharge,2008-05-13 14:20:24,24,B0005,382,5503,05503.csv,1.454146206723569,,,A,EOL,main,valid,108,1.835349194223408,79.23,107.0,0.0
discharge,2008-05-13 19:04:20,24,B0005,386,5507,05507.csv,1.455023751906683,,,A,EOL,main,valid,109,1.835349194223408,79.28,107.0,0.0
discharge,2008-05-13 23:59:26,24,B0005,390,5511,05511.csv,1.449042163761236,,,A,EOL,main,valid,110,1.835349194223408,78.95,107.0,0.0
discharge,2008-05-14 04:55:57,24,B0005,394,5515,05515.csv,1.4386709371480566,,,A,EOL,main,valid,111,1.835349194223408,78.39,107.0,0.0
discharge,2008-05-14 09:52:22,24,B0005,398,5519,05519.csv,1.433445432156979,,,A,EOL,main,valid,112,1.835349194223408,78.1,107.0,0.0
discharge,2008-05-14 14:35:22,24,B0005,402,5523,05523.csv,1.4333958900838095,,,A,EOL,main,valid,113,1.835349194223408,78.1,107.0,0.0
discharge,2008-05-14 19:31:39,24,B0005,406,5527,05527.csv,1.42806487344776,,,A,EOL,main,valid,114,1.835349194223408,77.81,107.0,0.0
discharge,2008-05-15 00:27:55,24,B0005,410,5531,05531.csv,1.4229203181741186,,,A,EOL,main,valid,115,1.835349194223408,77.53,107.0,0.0
discharge,2008-05-15 05:24:04,24,B0005,414,5535,05535.csv,1.417429032731308,,,A,EOL,main,valid,116,1.835349194223408,77.23,107.0,0.0
discharge,2008-05-15 10:20:03,24,B0005,418,5539,05539.csv,1.412409228794446,,,A,EOL,main,valid,117,1.835349194223408,76.96,107.0,0.0
discharge,2008-05-15 15:10:59,24,B0005,422,5543,05543.csv,1.412578792940193,,,A,EOL,main,valid,118,1.835349194223408,76.97,107.0,0.0
discharge,2008-05-15 19:56:47,24,B0005,426,5547,05547.csv,1.4075983731469897,,,A,EOL,main,valid,119,1.835349194223408,76.69,107.0,0.0
discharge,2008-05-16 16:54:59,24,B0005,430,5551,05551.csv,1.4333920485221476,,,A,EOL,main,valid,120,1.835349194223408,78.1,107.0,0.0
discharge,2008-05-16 21:37:39,24,B0005,432,5553,05553.csv,1.4382550176792908,,,A,EOL,main,valid,121,1.835349194223408,78.36,107.0,0.0
discharge,2008-05-17 02:32:13,24,B0005,436,5557,05557.csv,1.4173547174485526,,,A,EOL,main,valid,122,1.835349194223408,77.23,107.0,0.0
discharge,2008-05-17 07:25:19,24,B0005,440,5561,05561.csv,1.406981663677643,,,A,EOL,main,valid,123,1.835349194223408,76.66,107.0,0.0
discharge,2008-05-17 12:21:15,24,B0005,444,5565,05565.csv,1.4012037783587623,,,A,EOL,main,valid,124,1.835349194223408,76.35,107.0,0.0
discharge,2008-05-17 17:15:37,24,B0005,448,5569,05569.csv,1.3967008232726328,,,A,EOL,main,valid,125,1.835349194223408,76.1,107.0,0.0
discharge,2008-05-17 22:10:51,24,B0005,452,5573,05573.csv,1.391284788852726,,,A,EOL,main,valid,126,1.835349194223408,75.8,107.0,0.0
discharge,2008-05-18 03:05:19,24,B0005,456,5577,05577.csv,1.3862287677978349,,,A,EOL,main,valid,127,1.835349194223408,75.53,107.0,0.0
discharge,2008-05-18 08:00:50,24,B0005,460,5581,05581.csv,1.3804366761974138,,,A,EOL,main,valid,128,1.835349194223408,75.21,107.0,0.0
discharge,2008-05-18 12:44:48,24,B0005,464,5585,05585.csv,1.3752364150256224,,,A,EOL,main,valid,129,1.835349194223408,74.93,107.0,0.0
discharge,2008-05-18 17:36:29,24,B0005,468,5589,05589.csv,1.3705128024895008,,,A,EOL,main,valid,130,1.835349194223408,74.67,107.0,0.0
discharge,2008-05-18 22:31:45,24,B0005,472,5593,05593.csv,1.37050855662704,,,A,EOL,main,valid,131,1.835349194223408,74.67,107.0,0.0
discharge,2008-05-19 03:27:07,24,B0005,476,5597,05597.csv,1.3647355108681518,,,A,EOL,main,valid,132,1.835349194223408,74.36,107.0,0.0
discharge,2008-05-19 15:34:33,24,B0005,480,5601,05601.csv,1.375392016895762,,,A,EOL,main,valid,133,1.835349194223408,74.94,107.0,0.0
discharge,2008-05-19 20:59:48,24,B0005,482,5603,05603.csv,1.3861115151535393,,,A,EOL,main,valid,134,1.835349194223408,75.52,107.0,0.0
discharge,2008-05-20 01:16:42,24,B0005,484,5605,05605.csv,1.369850003583894,,,A,EOL,main,valid,135,1.835349194223408,74.64,107.0,0.0
discharge,2008-05-20 06:12:06,24,B0005,488,5609,05609.csv,1.3647827949260758,,,A,EOL,main,valid,136,1.835349194223408,74.36,107.0,0.0
discharge,2008-05-20 11:07:23,24,B0005,492,5613,05613.csv,1.3543220466259964,,,A,EOL,main,valid,137,1.835349194223408,73.79,107.0,0.0
discharge,2008-05-20 15:57:27,24,B0005,496,5617,05617.csv,1.3546417018378962,,,A,EOL,main,valid,138,1.835349194223408,73.81,107.0,0.0
discharge,2008-05-20 20:50:39,24,B0005,500,5621,05621.csv,1.354703921319241,,,A,EOL,main,valid,139,1.835349194223408,73.81,107.0,0.0
discharge,2008-05-21 01:39:38,24,B0005,504,5625,05625.csv,1.349314997503458,,,A,EOL,main,valid,140,1.835349194223408,73.52,107.0,0.0
discharge,2008-05-21 06:24:27,24,B0005,508,5629,05629.csv,1.3441891937970554,,,A,EOL,main,valid,141,1.835349194223408,73.24,107.0,0.0
discharge,2008-05-21 11:18:06,24,B0005,512,5633,05633.csv,1.3389913790695755,,,A,EOL,main,valid,142,1.835349194223408,72.96,107.0,0.0
discharge,2008-05-21 16:10:21,24,B0005,516,5637,05637.csv,1.3389145230206971,,,A,EOL,main,valid,143,1.835349194223408,72.95,107.0,0.0
discharge,2008-05-21 21:02:09,24,B0005,520,5641,05641.csv,1.3340066759761655,,,A,EOL,main,valid,144,1.835349194223408,72.68,107.0,0.0
discharge,2008-05-22 01:42:59,24,B0005,524,5645,05645.csv,1.3286444309174914,,,A,EOL,main,valid,145,1.835349194223408,72.39,107.0,0.0
discharge,2008-05-22 06:32:40,24,B0005,528,5649,05649.csv,1.323170899227622,,,A,EOL,main,valid,146,1.835349194223408,72.09,107.0,0.0
discharge,2008-05-22 11:23:22,24,B0005,532,5653,05653.csv,1.3181691588445197,,,A,EOL,main,valid,147,1.835349194223408,71.82,107.0,0.0
discharge,2008-05-22 16:17:58,24,B0005,536,5657,05657.csv,1.3184664436640334,,,A,EOL,main,valid,148,1.835349194223408,71.84,107.0,0.0
discharge,2008-05-22 20:59:50,24,B0005,540,5661,05661.csv,1.318293040102702,,,A,EOL,main,valid,149,1.835349194223408,71.83,107.0,0.0
discharge,2008-05-23 12:13:16,24,B0005,544,5665,05665.csv,1.323872422244268,,,A,EOL,main,valid,150,1.835349194223408,72.13,107.0,0.0
discharge,2008-05-23 20:14:29,24,B0005,547,5668,05668.csv,1.3601216766554785,,,A,EOL,main,valid,151,1.835349194223408,74.11,107.0,0.0
discharge,2008-05-24 01:09:21,24,B0005,551,5672,05672.csv,1.3395306867947354,,,A,EOL,main,valid,152,1.835349194223408,72.99,107.0,0.0
discharge,2008-05-24 06:00:20,24,B0005,555,5676,05676.csv,1.3290286565120697,,,A,EOL,main,valid,153,1.835349194223408,72.41,107.0,0.0
discharge,2008-05-24 10:42:50,24,B0005,559,5680,05680.csv,1.3236741274998955,,,A,EOL,main,valid,154,1.835349194223408,72.12,107.0,0.0
discharge,2008-05-24 15:31:10,24,B0005,563,5684,05684.csv,1.318633896753293,,,A,EOL,main,valid,155,1.835349194223408,71.85,107.0,0.0
discharge,2008-05-24 20:21:13,24,B0005,567,5688,05688.csv,1.3134751321324272,,,A,EOL,main,valid,156,1.835349194223408,71.57,107.0,0.0
discharge,2008-05-25 01:06:49,24,B0005,571,5692,05692.csv,1.3132020634442203,,,A,EOL,main,valid,157,1.835349194223408,71.55,107.0,0.0
discharge,2008-05-25 05:57:17,24,B0005,575,5696,05696.csv,1.3077959946944353,,,A,EOL,main,valid,158,1.835349194223408,71.26,107.0,0.0
discharge,2008-05-25 10:51:37,24,B0005,579,5700,05700.csv,1.3030329186405918,,,A,EOL,main,valid,159,1.835349194223408,71.0,107.0,0.0
discharge,2008-05-25 15:37:08,24,B0005,583,5704,05704.csv,1.3033573559038203,,,A,EOL,main,valid,160,1.835349194223408,71.01,107.0,0.0
discharge,2008-05-25 20:23:04,24,B0005,587,5708,05708.csv,1.3034100438655642,,,A,EOL,main,valid,161,1.835349194223408,71.02,107.0,0.0
discharge,2008-05-26 01:13:02,24,B0005,591,5712,05712.csv,1.2978870806495706,,,A,EOL,main,valid,162,1.835349194223408,70.72,107.0,0.0
discharge,2008-05-26 06:01:08,24,B0005,595,5716,05716.csv,1.2980735056918902,,,A,EOL,main,valid,163,1.835349194223408,70.73,107.0,0.0
discharge,2008-05-26 10:44:38,24,B0005,599,5720,05720.csv,1.293463613844243,,,A,EOL,main,valid,164,1.835349194223408,70.48,107.0,0.0
discharge,2008-05-26 15:30:43,24,B0005,603,5724,05724.csv,1.288003392619118,,,A,EOL,main,valid,165,1.835349194223408,70.18,107.0,0.0
discharge,2008-05-26 20:21:04,24,B0005,607,5728,05728.csv,1.2874525221379407,,,A,EOL,main,valid,166,1.835349194223408,70.15,107.0,0.0
discharge,2008-05-27 15:52:41,24,B0005,611,5732,05732.csv,1.3090153642307354,,,A,EOL,main,valid,167,1.835349194223408,71.32,107.0,0.0
discharge,2008-05-27 20:45:42,24,B0005,613,5734,05734.csv,1.3250793286429356,,,A,EOL,main,valid,168,1.835349194223408,72.2,107.0,0.0
discharge,2008-04-02 15:25:41,24,B0006,1,4506,04506.csv,2.035337591005598,,,A,EOL,main,valid,1,2.013326371345464,101.09,61.0,60.0
discharge,2008-04-02 19:43:48,24,B0006,3,4508,04508.csv,2.025140246031412,,,A,EOL,main,valid,2,2.013326371345464,100.59,61.0,59.0
discharge,2008-04-03 00:01:06,24,B0006,5,4510,04510.csv,2.013326371345464,,,A,EOL,main,valid,3,2.013326371345464,100.0,61.0,58.0
discharge,2008-04-03 04:16:37,24,B0006,7,4512,04512.csv,2.0132846655407413,,,A,EOL,main,valid,4,2.013326371345464,100.0,61.0,57.0
discharge,2008-04-03 08:33:25,24,B0006,9,4514,04514.csv,2.000528337624771,,,A,EOL,main,valid,5,2.013326371345464,99.36,61.0,56.0
discharge,2008-04-03 12:55:10,24,B0006,11,4516,04516.csv,2.0138990759931645,,,A,EOL,main,valid,6,2.013326371345464,100.03,61.0,55.0
discharge,2008-04-03 17:17:16,24,B0006,13,4518,04518.csv,2.013101105626967,,,A,EOL,main,valid,7,2.013326371345464,99.99,61.0,54.0
discharge,2008-04-03 21:28:14,24,B0006,15,4520,04520.csv,1.96878982627284,,,A,EOL,main,valid,8,2.013326371345464,97.79,61.0,53.0
discharge,2008-04-04 01:38:15,24,B0006,17,4522,04522.csv,1.9681661764334244,,,A,EOL,main,valid,9,2.013326371345464,97.76,61.0,52.0
