type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,hours_from_prev_operation,group,end_reason,analysis_role,test_temperature_profile,load_profile,eol_rule_source,cutoff_voltage,discharge_current,eol_fade_threshold,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL,rul_label_type
discharge,2009-06-22 07:34:06,24,B0033,36,2449,02449.csv,1.5897706153457416,,,62.263888888888886,3.0208333333333335,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,16,False,16.0,1.2529393053824995,79.49,126.88,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-22 12:41:48,24,B0033,40,2453,02453.csv,1.6257378771074,,,67.39222222222222,0.5291666666666667,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,17,False,17.0,1.2529393053824995,81.29,129.75,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-22 16:38:13,24,B0033,42,2455,02455.csv,1.6523506333962537,,,71.3325,3.0213888888888887,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,18,False,18.0,1.2529393053824995,82.62,131.88,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-22 20:34:46,24,B0033,44,2457,02457.csv,1.6143816761595386,,,75.275,3.0211111111111113,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,19,False,19.0,1.2529393053824995,80.72,128.85,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-23 00:31:03,24,B0033,46,2459,02459.csv,1.58697453394504,,,79.21305555555556,3.0211111111111113,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,20,False,20.0,1.2529393053824995,79.35,126.66,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-23 04:27:04,24,B0033,48,2461,02461.csv,1.5818355572787333,,,83.14666666666666,3.0205555555555557,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,21,False,21.0,1.2529393053824995,79.09,126.25,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-26 15:29:34,24,B0033,52,2465,02465.csv,1.6919769406371152,,,166.18833333333333,78.45472222222222,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,22,False,22.0,1.2529393053824995,84.6,135.04,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-26 20:32:24,24,B0033,56,2469,02469.csv,1.6879483800354476,,,171.23555555555555,0.5294444444444445,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,23,False,23.0,1.2529393053824995,84.4,134.72,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-27 00:28:29,24,B0033,58,2471,02471.csv,1.6586223007531458,,,175.17027777777778,3.0077777777777777,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,24,False,24.0,1.2529393053824995,82.93,132.38,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-27 04:25:16,24,B0033,60,2473,02473.csv,1.6420179032789863,,,179.11666666666667,3.0213888888888887,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,25,False,25.0,1.2529393053824995,82.1,131.05,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-27 08:21:51,24,B0033,62,2475,02475.csv,1.6381810791118745,,,183.05972222222223,3.0211111111111113,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,26,False,26.0,1.2529393053824995,81.91,130.75,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-27 12:18:20,24,B0033,64,2477,02477.csv,1.6422892507912386,,,187.0011111111111,3.0211111111111113,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,27,False,27.0,1.2529393053824995,82.11,131.07,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-27 17:26:12,24,B0033,68,2481,02481.csv,1.651270876264092,,,192.13222222222223,0.5294444444444445,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,28,False,28.0,1.2529393053824995,82.56,131.79,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-27 21:22:21,24,B0033,70,2483,02483.csv,1.6326559297917211,,,196.06805555555556,3.0175,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,29,False,29.0,1.2529393053824995,81.63,130.31,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-28 01:18:34,24,B0033,72,2485,02485.csv,1.6260888111680731,,,200.005,3.0213888888888887,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,30,False,30.0,1.2529393053824995,81.3,129.78,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-28 05:14:48,24,B0033,74,2487,02487.csv,1.6079292963823688,,,203.94222222222223,3.0216666666666665,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,31,False,31.0,1.2529393053824995,80.4,128.33,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-28 09:10:46,24,B0033,76,2489,02489.csv,1.6125361114907395,,,207.875,3.019722222222222,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,32,False,32.0,1.2529393053824995,80.63,128.7,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-28 14:18:12,24,B0033,80,2493,02493.csv,1.6218384168987892,,,212.9988888888889,0.5294444444444445,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,33,False,33.0,1.2529393053824995,81.09,129.44,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-28 18:13:23,24,B0033,82,2495,02495.csv,1.6145443029101134,,,216.91861111111112,3.0091666666666668,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,34,False,34.0,1.2529393053824995,80.73,128.86,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-28 22:07:58,24,B0033,84,2497,02497.csv,1.5953958917107596,,,220.82833333333335,2.9994444444444444,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,35,False,35.0,1.2529393053824995,79.77,127.33,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-29 02:03:46,24,B0033,86,2499,02499.csv,1.5877243027113055,,,224.75833333333333,3.0219444444444443,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,36,False,36.0,1.2529393053824995,79.39,126.72,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-29 05:59:12,24,B0033,88,2501,02501.csv,1.5811840578305605,,,228.6822222222222,3.016388888888889,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,37,False,37.0,1.2529393053824995,79.06,126.2,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-29 11:06:27,24,B0033,92,2505,02505.csv,1.6128422608267754,,,233.80305555555555,0.5297222222222222,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,38,False,38.0,1.2529393053824995,80.64,128.72,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-29 14:59:50,24,B0033,94,2507,02507.csv,1.61998606328022,,,237.6927777777778,2.9786111111111113,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,39,False,39.0,1.2529393053824995,81.0,129.29,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-29 18:50:48,24,B0033,96,2509,02509.csv,1.6099381853611876,,,241.54222222222222,2.937777777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,40,False,40.0,1.2529393053824995,80.5,128.49,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-29 22:44:42,24,B0033,98,2511,02511.csv,1.577097753956516,,,245.44055555555556,2.991111111111111,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,41,False,41.0,1.2529393053824995,78.85,125.87,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-06-30 02:36:39,24,B0033,100,2513,02513.csv,1.5708599066554392,,,249.30638888888888,2.962222222222222,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,42,False,42.0,1.2529393053824995,78.54,125.37,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-01 11:15:23,24,B0033,104,2517,02517.csv,1.6261581345348248,,,281.95194444444445,28.07027777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,43,False,43.0,1.2529393053824995,81.31,129.79,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-01 16:18:18,24,B0033,108,2521,02521.csv,1.6348129972245726,,,287.00055555555554,0.53,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,44,False,44.0,1.2529393053824995,81.74,130.48,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-01 20:10:02,24,B0033,110,2523,02523.csv,1.611705363734261,,,290.86277777777775,2.948611111111111,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,45,False,45.0,1.2529393053824995,80.59,128.63,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-14 16:14:47,24,B0033,112,2525,02525.csv,1.8851401699720665,,,598.9419444444444,307.1669444444444,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,46,False,46.0,1.2529393053824995,94.26,150.46,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-14 21:23:50,24,B0033,116,2529,02529.csv,1.6584957887780232,,,604.0927777777778,0.53,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,47,False,47.0,1.2529393053824995,82.92,132.37,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-15 01:16:15,24,B0033,118,2531,02531.csv,1.62418934644937,,,607.9663888888889,2.9608333333333334,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,48,False,48.0,1.2529393053824995,81.21,129.63,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-15 05:09:04,24,B0033,120,2533,02533.csv,1.604172098856364,,,611.8466666666667,2.971388888888889,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,49,False,49.0,1.2529393053824995,80.21,128.03,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-15 09:04:59,24,B0033,122,2535,02535.csv,1.6080016740907346,,,615.7786111111111,3.022777777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,50,False,50.0,1.2529393053824995,80.4,128.34,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-15 12:57:49,24,B0033,124,2537,02537.csv,1.6256752138435595,,,619.6591666666667,2.9694444444444446,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,51,False,51.0,1.2529393053824995,81.28,129.75,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-15 18:00:54,24,B0033,128,2541,02541.csv,1.617632765910718,,,624.7105555555555,0.53,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,52,False,52.0,1.2529393053824995,80.88,129.11,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-15 21:52:48,24,B0033,130,2543,02543.csv,1.5973191489094265,,,628.5755555555555,2.9541666666666666,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,53,False,53.0,1.2529393053824995,79.87,127.49,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-16 01:44:58,24,B0033,132,2545,02545.csv,1.5875852250170606,,,632.445,2.9625,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,54,False,54.0,1.2529393053824995,79.38,126.71,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-16 05:37:32,24,B0033,134,2547,02547.csv,1.5802530015403684,,,636.3211111111111,2.9702777777777776,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,55,False,55.0,1.2529393053824995,79.01,126.12,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-16 09:29:18,24,B0033,136,2549,02549.csv,1.583036530487776,,,640.1838888888889,2.9569444444444444,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,56,False,56.0,1.2529393053824995,79.15,126.35,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-16 14:36:00,24,B0033,140,2553,02553.csv,1.6027138832797037,,,645.2955555555556,0.5302777777777777,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,57,False,57.0,1.2529393053824995,80.14,127.92,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-16 18:26:09,24,B0033,142,2555,02555.csv,1.5930709154513834,,,649.1313888888889,2.9280555555555554,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,58,False,58.0,1.2529393053824995,79.65,127.15,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-16 22:18:31,24,B0033,144,2557,02557.csv,1.5448888685020246,,,653.0041666666667,2.966666666666667,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,59,False,59.0,1.2529393053824995,77.24,123.3,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-17 02:10:38,24,B0033,146,2559,02559.csv,1.5352188565640517,,,656.8727777777777,2.966111111111111,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,60,False,60.0,1.2529393053824995,76.76,122.53,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-17 06:02:31,24,B0033,148,2561,02561.csv,1.5252677314227332,,,660.7375,2.9669444444444446,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,61,False,61.0,1.2529393053824995,76.26,121.74,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-17 11:08:50,24,B0033,152,2565,02565.csv,1.5559492005453626,,,665.8427777777778,0.5302777777777777,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,62,False,62.0,1.2529393053824995,77.8,124.18,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-17 15:00:00,24,B0033,154,2567,02567.csv,1.564802943842715,,,669.6955555555555,2.950277777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,63,False,63.0,1.2529393053824995,78.24,124.89,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-17 18:49:14,24,B0033,156,2569,02569.csv,1.5518620461881203,,,673.5161111111111,2.917777777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,64,False,64.0,1.2529393053824995,77.59,123.86,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-17 22:40:36,24,B0033,158,2571,02571.csv,1.5144550545105004,,,677.3722222222223,2.9555555555555557,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,65,False,65.0,1.2529393053824995,75.72,120.87,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-18 02:32:19,24,B0033,160,2573,02573.csv,1.5051936202146428,,,681.2341666666666,2.9658333333333333,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,66,False,66.0,1.2529393053824995,75.26,120.13,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-23 10:25:18,24,B0033,164,2577,02577.csv,1.605823969917045,,,809.1172222222223,123.31611111111111,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,67,False,67.0,1.2529393053824995,80.29,128.16,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-23 15:28:51,24,B0033,168,2581,02581.csv,1.6249005195877049,,,814.1763888888889,0.5302777777777777,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,68,False,68.0,1.2529393053824995,81.25,129.69,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-23 19:19:21,24,B0033,170,2583,02583.csv,1.589785130036615,,,818.0180555555555,2.9280555555555554,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,69,False,69.0,1.2529393053824995,79.49,126.88,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-23 23:11:10,24,B0033,172,2585,02585.csv,1.5552386152299904,,,821.8816666666667,2.9569444444444444,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,70,False,70.0,1.2529393053824995,77.76,124.13,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-24 03:02:51,24,B0033,174,2587,02587.csv,1.539756404636803,,,825.7430555555555,2.957777777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,71,False,71.0,1.2529393053824995,76.99,122.89,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-24 06:55:12,24,B0033,176,2589,02589.csv,1.5293174002138357,,,829.6155555555556,2.972777777777778,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,72,False,72.0,1.2529393053824995,76.47,122.06,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-24 12:01:07,24,B0033,180,2593,02593.csv,1.547680553576876,,,834.7141666666666,0.5305555555555556,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,73,False,73.0,1.2529393053824995,77.38,123.52,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-24 15:46:09,24,B0033,182,2595,02595.csv,1.5659920939439786,,,838.4647222222222,2.8494444444444444,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,74,False,74.0,1.2529393053824995,78.3,124.99,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-24 19:35:49,24,B0033,184,2597,02597.csv,1.5416252851780503,,,842.2925,2.9244444444444446,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,75,False,75.0,1.2529393053824995,77.08,123.04,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-24 23:28:02,24,B0033,186,2599,02599.csv,1.517590655990168,,,846.1627777777778,2.9719444444444445,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,76,False,76.0,1.2529393053824995,75.88,121.12,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-25 03:20:05,24,B0033,188,2601,02601.csv,1.5075202042593092,,,850.0302777777778,2.970833333333333,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,77,False,77.0,1.2529393053824995,75.38,120.32,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-25 08:26:42,24,B0033,192,2605,02605.csv,1.49549282626034,,,855.1405555555556,0.5305555555555556,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,78,False,78.0,1.2529393053824995,74.77,119.36,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-25 12:19:43,24,B0033,194,2607,02607.csv,1.4997618811573148,,,859.0241666666667,2.9897222222222224,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,79,False,79.0,1.2529393053824995,74.99,119.7,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-25 16:13:02,24,B0033,196,2609,02609.csv,1.4906966807803954,,,862.9127777777778,2.995833333333333,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,80,False,80.0,1.2529393053824995,74.53,118.98,80.0,2.0,0.0,unsupported_for_rul
discharge,2009-07-25 20:06:55,24,B0033,198,2611,02611.csv,1.4800999425051866,,,866.8108333333333,3.006388888888889,D,QA_issue,excluded,24°C_stable,2A_4A_mixed,NASA_20%fade,2.0,4A_CC,0.2,valid,False,False,81,False,81.0,1.2529393053824995,74.0,118.13,80.0,2.0,0.0,unsupported_for_rul
