type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,elapsed_hours_from_first,rest_hours_from_prev_discharge,group,end_reason,analysis_role,ambient_profile,load_profile,cutoff_voltage,eol_rule_source,cap_flag,cap_exclude,cap_anomaly,discharge_cycle_raw,is_hard_excluded,discharge_cycle_valid,init_cap,SOH_nominal,SOH_relative,eol_soh_threshold,eol_cycle,RUL
discharge,2009-03-02 22:19:45,24,B0025,50,4050,04050.csv,1.812563150045885,,,411.26472222222225,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,18,False,18.0,1.847111177186175,90.63,98.13,70.0,,
discharge,2009-03-03 02:59:39,24,B0025,52,4052,04052.csv,1.807772607491239,,,415.9297222222222,2.8719444444444444,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,19,False,19.0,1.847111177186175,90.39,97.87,70.0,,
discharge,2009-03-03 07:39:07,24,B0025,54,4054,04054.csv,1.8048055175003967,,,420.5875,2.867777777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,20,False,20.0,1.847111177186175,90.24,97.71,70.0,,
discharge,2009-03-03 12:18:51,24,B0025,56,4056,04056.csv,1.800538555899242,,,425.2497222222222,2.8761111111111113,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,21,False,21.0,1.847111177186175,90.03,97.48,70.0,,
discharge,2009-03-03 16:58:46,24,B0025,58,4058,04058.csv,1.7942356098033032,,,429.915,2.883888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,22,False,22.0,1.847111177186175,89.71,97.14,70.0,,
discharge,2009-03-05 18:40:18,24,B0025,65,4065,04065.csv,1.807409052434889,,,479.6072222222222,0.5294444444444445,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,23,False,23.0,1.847111177186175,90.37,97.85,70.0,,
discharge,2009-03-05 23:20:01,24,B0025,67,4067,04067.csv,1.7902504816962077,,,484.26916666666665,2.8733333333333335,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,24,False,24.0,1.847111177186175,89.51,96.92,70.0,,
discharge,2009-03-06 04:00:25,24,B0025,69,4069,04069.csv,1.7961223845359495,,,488.9425,2.897222222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,25,False,25.0,1.847111177186175,89.81,97.24,70.0,,
discharge,2009-03-06 08:39:37,24,B0025,71,4071,04071.csv,1.7912236690350776,,,493.59583333333336,2.883888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,26,False,26.0,1.847111177186175,89.56,96.97,70.0,,
discharge,2009-03-06 13:20:49,24,B0025,73,4073,04073.csv,1.7854822365303245,,,498.2825,2.9225,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,27,False,27.0,1.847111177186175,89.27,96.66,70.0,,
discharge,2009-03-19 10:34:54,24,B0025,77,4077,04077.csv,1.7677890780323615,,,807.5172222222222,303.84222222222223,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,28,False,28.0,1.847111177186175,88.39,95.71,70.0,,
discharge,2009-02-13 23:12:28,24,B0026,3,4083,04083.csv,1.8132504303869896,,,4.1433333333333335,0.5286111111111111,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,1,False,1.0,1.81429130140682,90.66,99.94,70.0,6.0,5.0
discharge,2009-02-14 04:03:34,24,B0026,5,4085,04085.csv,1.8149760087078304,,,8.995,3.019722222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,2,False,2.0,1.81429130140682,90.75,100.04,70.0,6.0,4.0
discharge,2009-02-14 08:54:41,24,B0026,7,4087,04087.csv,1.8135354175561995,,,13.846944444444444,3.019722222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,3,False,3.0,1.81429130140682,90.68,99.96,70.0,6.0,3.0
discharge,2009-02-14 13:45:23,24,B0026,9,4089,04089.csv,1.815149273310334,,,18.691944444444445,3.02,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,4,False,4.0,1.81429130140682,90.76,100.05,70.0,6.0,2.0
discharge,2009-02-14 18:35:40,24,B0026,11,4091,04091.csv,1.81429130140682,,,23.53,3.0180555555555557,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,5,False,5.0,1.81429130140682,90.71,100.0,70.0,6.0,1.0
discharge,2009-02-18 10:48:58,24,B0026,15,4095,04095.csv,1.3863373424430123,,,111.75166666666667,82.73027777777777,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,6,False,6.0,1.81429130140682,69.32,76.41,70.0,6.0,0.0
discharge,2009-02-18 16:49:07,24,B0026,19,4099,04099.csv,1.8165277958816064,,,117.75416666666666,0.5288888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,7,False,7.0,1.81429130140682,90.83,100.12,70.0,6.0,0.0
discharge,2009-02-19 00:52:49,24,B0026,22,4102,04102.csv,1.8085638576011065,,,125.81583333333333,2.546666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,8,False,8.0,1.81429130140682,90.43,99.68,70.0,6.0,0.0
discharge,2009-02-19 05:38:57,24,B0026,24,4104,04104.csv,1.804936077644182,,,130.5847222222222,2.951388888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,9,False,9.0,1.81429130140682,90.25,99.48,70.0,6.0,0.0
discharge,2009-02-19 10:25:15,24,B0026,26,4106,04106.csv,1.8049315924982108,,,135.3563888888889,2.9575,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,10,False,10.0,1.81429130140682,90.25,99.48,70.0,6.0,0.0
discharge,2009-02-20 09:44:26,24,B0026,30,4110,04110.csv,1.717679232699393,,,158.6761111111111,17.890833333333333,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,11,False,11.0,1.81429130140682,85.88,94.67,70.0,6.0,0.0
discharge,2009-02-20 15:43:26,24,B0026,34,4114,04114.csv,1.809804813280106,,,164.65944444444443,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,12,False,12.0,1.81429130140682,90.49,99.75,70.0,6.0,0.0
discharge,2009-02-20 20:27:00,24,B0026,36,4116,04116.csv,1.806556213274488,,,169.38555555555556,2.9138888888888888,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,13,False,13.0,1.81429130140682,90.33,99.57,70.0,6.0,0.0
discharge,2009-02-21 01:12:57,24,B0026,38,4118,04118.csv,1.7938155707698509,,,174.1513888888889,2.9575,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,14,False,14.0,1.81429130140682,89.69,98.87,70.0,6.0,0.0
discharge,2009-02-21 05:57:05,24,B0026,40,4120,04120.csv,1.799304949381792,,,178.88694444444445,2.9297222222222223,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,15,False,15.0,1.81429130140682,89.97,99.17,70.0,6.0,0.0
discharge,2009-02-21 10:42:44,24,B0026,42,4122,04122.csv,1.7842197448470132,,,183.64777777777778,2.960277777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,16,False,16.0,1.81429130140682,89.21,98.34,70.0,6.0,0.0
discharge,2009-03-02 16:30:34,24,B0026,46,4126,04126.csv,1.6818819918515189,,,405.445,216.33333333333334,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,17,False,17.0,1.81429130140682,84.09,92.7,70.0,6.0,0.0
discharge,2009-03-02 22:19:45,24,B0026,50,4130,04130.csv,1.8007519383961936,,,411.26472222222225,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,18,False,18.0,1.81429130140682,90.04,99.25,70.0,6.0,0.0
discharge,2009-03-03 02:59:39,24,B0026,52,4132,04132.csv,1.795972684272296,,,415.9297222222222,2.8719444444444444,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,19,False,19.0,1.81429130140682,89.8,98.99,70.0,6.0,0.0
discharge,2009-03-03 07:39:07,24,B0026,54,4134,04134.csv,1.7931026940553298,,,420.5875,2.867777777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,20,False,20.0,1.81429130140682,89.66,98.83,70.0,6.0,0.0
discharge,2009-03-03 12:18:51,24,B0026,56,4136,04136.csv,1.8010267542068712,,,425.2497222222222,2.8761111111111113,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,21,False,21.0,1.81429130140682,90.05,99.27,70.0,6.0,0.0
discharge,2009-03-03 16:58:46,24,B0026,58,4138,04138.csv,1.7824572301269948,,,429.915,2.883888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,22,False,22.0,1.81429130140682,89.12,98.25,70.0,6.0,0.0
discharge,2009-03-05 18:40:18,24,B0026,65,4145,04145.csv,1.7959303030608789,,,479.6072222222222,0.5294444444444445,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,23,False,23.0,1.81429130140682,89.8,98.99,70.0,6.0,0.0
discharge,2009-03-05 23:20:01,24,B0026,67,4147,04147.csv,1.7783142127341005,,,484.26916666666665,2.8733333333333335,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,24,False,24.0,1.81429130140682,88.92,98.02,70.0,6.0,0.0
discharge,2009-03-06 04:00:25,24,B0026,69,4149,04149.csv,1.771719092984802,,,488.9425,2.897222222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,25,False,25.0,1.81429130140682,88.59,97.65,70.0,6.0,0.0
discharge,2009-03-06 08:39:37,24,B0026,71,4151,04151.csv,1.7790749489536772,,,493.59583333333336,2.883888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,26,False,26.0,1.81429130140682,88.95,98.06,70.0,6.0,0.0
discharge,2009-03-06 13:20:49,24,B0026,73,4153,04153.csv,1.7733229782464677,,,498.2825,2.9225,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,27,False,27.0,1.81429130140682,88.67,97.74,70.0,6.0,0.0
discharge,2009-03-19 10:34:54,24,B0026,77,4157,04157.csv,1.768754111010884,,,807.5172222222222,303.84222222222223,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,28,False,28.0,1.81429130140682,88.44,97.49,70.0,6.0,0.0
discharge,2009-02-13 23:12:28,24,B0027,3,3162,03162.csv,1.8233077742149364,,,4.1433333333333335,0.5286111111111111,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,1,False,1.0,1.814238465116796,91.17,100.5,70.0,,
discharge,2009-02-14 04:03:34,24,B0027,5,3164,03164.csv,1.814238465116796,,,8.995,3.019722222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,2,False,2.0,1.814238465116796,90.71,100.0,70.0,,
discharge,2009-02-14 08:54:41,24,B0027,7,3166,03166.csv,1.812859679313087,,,13.846944444444444,3.019722222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,3,False,3.0,1.814238465116796,90.64,99.92,70.0,,
discharge,2009-02-14 13:45:23,24,B0027,9,3168,03168.csv,1.814424244673997,,,18.691944444444445,3.02,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,4,False,4.0,1.814238465116796,90.72,100.01,70.0,,
discharge,2009-02-14 18:35:40,24,B0027,11,3170,03170.csv,1.812800333853042,,,23.53,3.0180555555555557,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,5,False,5.0,1.814238465116796,90.64,99.92,70.0,,
discharge,2009-02-18 10:48:58,24,B0027,15,3174,03174.csv,1.7946038703195293,,,111.75166666666667,82.73027777777777,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,6,False,6.0,1.814238465116796,89.73,98.92,70.0,,
discharge,2009-02-18 16:49:07,24,B0027,19,3178,03178.csv,1.816519171293833,,,117.75416666666666,0.5288888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,7,False,7.0,1.814238465116796,90.83,100.13,70.0,,
discharge,2009-02-19 00:52:49,24,B0027,22,3181,03181.csv,1.819833556519024,,,125.81583333333333,2.546666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,8,False,8.0,1.814238465116796,90.99,100.31,70.0,,
discharge,2009-02-19 05:38:57,24,B0027,24,3183,03183.csv,1.816980986440728,,,130.5847222222222,2.951388888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,9,False,9.0,1.814238465116796,90.85,100.15,70.0,,
discharge,2009-02-19 10:25:15,24,B0027,26,3185,03185.csv,1.8047602710768988,,,135.3563888888889,2.9575,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,10,False,10.0,1.814238465116796,90.24,99.48,70.0,,
discharge,2009-02-20 09:44:26,24,B0027,30,3189,03189.csv,1.802177888140868,,,158.6761111111111,17.890833333333333,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,11,False,11.0,1.814238465116796,90.11,99.34,70.0,,
discharge,2009-02-20 15:43:26,24,B0027,34,3193,03193.csv,1.810054375611175,,,164.65944444444443,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,12,False,12.0,1.814238465116796,90.5,99.77,70.0,,
discharge,2009-02-20 20:27:00,24,B0027,36,3195,03195.csv,1.8191618703574552,,,169.38555555555556,2.9138888888888888,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,13,False,13.0,1.814238465116796,90.96,100.27,70.0,,
discharge,2009-02-21 01:12:57,24,B0027,38,3197,03197.csv,1.806344581230731,,,174.1513888888889,2.9575,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,14,False,14.0,1.814238465116796,90.32,99.56,70.0,,
discharge,2009-02-21 05:57:05,24,B0027,40,3199,03199.csv,1.8120006378747944,,,178.88694444444445,2.9297222222222223,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,15,False,15.0,1.814238465116796,90.6,99.88,70.0,,
discharge,2009-02-21 10:42:44,24,B0027,42,3201,03201.csv,1.809238569578753,,,183.64777777777778,2.960277777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,16,False,16.0,1.814238465116796,90.46,99.72,70.0,,
discharge,2009-03-02 16:30:34,24,B0027,46,3205,03205.csv,1.7820717716005336,,,405.445,216.33333333333334,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,17,False,17.0,1.814238465116796,89.1,98.23,70.0,,
discharge,2009-03-02 22:19:45,24,B0027,50,3209,03209.csv,1.8145504562341048,,,411.26472222222225,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,18,False,18.0,1.814238465116796,90.73,100.02,70.0,,
discharge,2009-03-03 02:59:39,24,B0027,52,3211,03211.csv,1.809153485164282,,,415.9297222222222,2.8719444444444444,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,19,False,19.0,1.814238465116796,90.46,99.72,70.0,,
discharge,2009-03-03 07:39:07,24,B0027,54,3213,03213.csv,1.806555150809371,,,420.5875,2.867777777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,20,False,20.0,1.814238465116796,90.33,99.58,70.0,,
discharge,2009-03-03 12:18:51,24,B0027,56,3215,03215.csv,1.802401655959492,,,425.2497222222222,2.8761111111111113,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,21,False,21.0,1.814238465116796,90.12,99.35,70.0,,
discharge,2009-03-03 16:58:46,24,B0027,58,3217,03217.csv,1.7964331683322998,,,429.915,2.883888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,22,False,22.0,1.814238465116796,89.82,99.02,70.0,,
discharge,2009-03-05 18:40:18,24,B0027,65,3224,03224.csv,1.8088036930508289,,,479.6072222222222,0.5294444444444445,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,23,False,23.0,1.814238465116796,90.44,99.7,70.0,,
discharge,2009-03-05 23:20:01,24,B0027,67,3226,03226.csv,1.7915527748749651,,,484.26916666666665,2.8733333333333335,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,24,False,24.0,1.814238465116796,89.58,98.75,70.0,,
discharge,2009-03-06 04:00:25,24,B0027,69,3228,03228.csv,1.7853375192239571,,,488.9425,2.897222222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,25,False,25.0,1.814238465116796,89.27,98.41,70.0,,
discharge,2009-03-06 08:39:37,24,B0027,71,3230,03230.csv,1.793209210325309,,,493.59583333333336,2.883888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,26,False,26.0,1.814238465116796,89.66,98.84,70.0,,
discharge,2009-03-06 13:20:49,24,B0027,73,3232,03232.csv,1.7873097711102113,,,498.2825,2.9225,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,27,False,27.0,1.814238465116796,89.37,98.52,70.0,,
discharge,2009-03-19 10:34:54,24,B0027,77,3236,03236.csv,1.7700926253324452,,,807.5172222222222,303.84222222222223,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,28,False,28.0,1.814238465116796,88.5,97.57,70.0,,
discharge,2009-02-13 23:12:28,24,B0028,3,1453,01453.csv,1.8046847720100736,,,4.1433333333333335,0.5286111111111111,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,1,False,1.0,1.797618668222458,90.23,100.39,70.0,,
discharge,2009-02-14 04:03:34,24,B0028,5,1455,01455.csv,1.804783321452588,,,8.995,3.019722222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,2,False,2.0,1.797618668222458,90.24,100.4,70.0,,
discharge,2009-02-14 08:54:41,24,B0028,7,1457,01457.csv,1.797618668222458,,,13.846944444444444,3.019722222222222,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,3,False,3.0,1.797618668222458,89.88,100.0,70.0,,
discharge,2009-02-14 13:45:23,24,B0028,9,1459,01459.csv,1.7929913687761174,,,18.691944444444445,3.02,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,4,False,4.0,1.797618668222458,89.65,99.74,70.0,,
discharge,2009-02-14 18:35:40,24,B0028,11,1461,01461.csv,1.7919180081592216,,,23.53,3.0180555555555557,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,5,False,5.0,1.797618668222458,89.6,99.68,70.0,,
discharge,2009-02-18 10:48:58,24,B0028,15,1465,01465.csv,1.775026135903797,,,111.75166666666667,82.73027777777777,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,6,False,6.0,1.797618668222458,88.75,98.74,70.0,,
discharge,2009-02-18 16:49:07,24,B0028,19,1469,01469.csv,1.7920487852223417,,,117.75416666666666,0.5288888888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,7,False,7.0,1.797618668222458,89.6,99.69,70.0,,
discharge,2009-02-19 00:52:49,24,B0028,22,1472,01472.csv,1.790475801581265,,,125.81583333333333,2.546666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,8,False,8.0,1.797618668222458,89.52,99.6,70.0,,
discharge,2009-02-19 05:38:57,24,B0028,24,1474,01474.csv,1.7868365091987264,,,130.5847222222222,2.951388888888889,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,9,False,9.0,1.797618668222458,89.34,99.4,70.0,,
discharge,2009-02-19 10:25:15,24,B0028,26,1476,01476.csv,1.7871529619962183,,,135.3563888888889,2.9575,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,10,False,10.0,1.797618668222458,89.36,99.42,70.0,,
discharge,2009-02-20 09:44:26,24,B0028,30,1480,01480.csv,1.7816340617009505,,,158.6761111111111,17.890833333333333,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,11,False,11.0,1.797618668222458,89.08,99.11,70.0,,
discharge,2009-02-20 15:43:26,24,B0028,34,1484,01484.csv,1.7850235136604733,,,164.65944444444443,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,12,False,12.0,1.797618668222458,89.25,99.3,70.0,,
discharge,2009-02-20 20:27:00,24,B0028,36,1486,01486.csv,1.7803865429693038,,,169.38555555555556,2.9138888888888888,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,13,False,13.0,1.797618668222458,89.02,99.04,70.0,,
discharge,2009-02-21 01:12:57,24,B0028,38,1488,01488.csv,1.7789060856417256,,,174.1513888888889,2.9575,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,14,False,14.0,1.797618668222458,88.95,98.96,70.0,,
discharge,2009-02-21 05:57:05,24,B0028,40,1490,01490.csv,1.7738387518973049,,,178.88694444444445,2.9297222222222223,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,15,False,15.0,1.797618668222458,88.69,98.68,70.0,,
discharge,2009-02-21 10:42:44,24,B0028,42,1492,01492.csv,1.769682881523146,,,183.64777777777778,2.960277777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,16,False,16.0,1.797618668222458,88.48,98.45,70.0,,
discharge,2009-03-02 16:30:34,24,B0028,46,1496,01496.csv,1.7408787283206992,,,405.445,216.33333333333334,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,17,False,17.0,1.797618668222458,87.04,96.84,70.0,,
discharge,2009-03-02 22:19:45,24,B0028,50,1500,01500.csv,1.7648189744011906,,,411.26472222222225,0.5291666666666667,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,18,False,18.0,1.797618668222458,88.24,98.18,70.0,,
discharge,2009-03-03 02:59:39,24,B0028,52,1502,01502.csv,1.7617857390844025,,,415.9297222222222,2.8719444444444444,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,19,False,19.0,1.797618668222458,88.09,98.01,70.0,,
discharge,2009-03-03 07:39:07,24,B0028,54,1504,01504.csv,1.75770610357021,,,420.5875,2.867777777777778,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,20,False,20.0,1.797618668222458,87.89,97.78,70.0,,
discharge,2009-03-03 12:18:51,24,B0028,56,1506,01506.csv,1.7519375960601256,,,425.2497222222222,2.8761111111111113,B,censored,excluded,24°C_stable,4A_squarewave,2.7,censored,valid,False,False,21,False,21.0,1.797618668222458,87.6,97.46,70.0,,
